# NumSimul U_BOC U_EOC Np_BOC Np_EOC Pu_BOC Pu_EOC Am_BOC Am_EOC Cm_BOC Cm_EOC MA_BOC MA_EOC Pu8_BOC Pu8_EOC Pu9_BOC Pu9_EOC Pu0_BOC Pu0_EOC Pu1_BOC Pu1_EOC Pu2_BOC Pu2_EOC
55 66.4875 64.9143 4.20786e-17 0.0138127 5.5125 4.40504 0 0.172089 0 0.0699416 4.20786e-17 0.255843 0.505701 0.380888 3.01277 1.82703 0.775556 0.915208 0.474362 0.5724 0.744107 0.709513
56 68.58 66.8792 9.10037e-18 0.0141277 3.42 2.53145 0 0.0965873 0 0.0509751 9.10037e-18 0.16169 0.199484 0.136062 2.75279 1.26739 0.00474795 0.510587 0.102591 0.307156 0.360387 0.31026
57 67.365 65.7585 6.90684e-18 0.0137204 4.635 3.64513 0 0.110116 0 0.0462701 6.90684e-18 0.170106 0.0956962 0.0769915 3.19681 1.71376 0.941636 1.02788 0.0778626 0.512526 0.322993 0.313976
58 68.985 67.2696 2.15185e-17 0.0141931 3.015 2.17745 0 0.0748098 0 0.0372429 2.15185e-17 0.126246 0.0770921 0.0590789 2.43077 1.0914 0.0946496 0.501329 0.242584 0.322604 0.169905 0.203039
59 67.8375 66.1797 1.28359e-17 0.0139877 4.1625 3.16343 0 0.143812 0 0.071685 1.28359e-17 0.229485 0.224386 0.158502 2.98386 1.47634 0.0292871 0.536757 0.144702 0.330346 0.780263 0.661483
60 68.04 66.3884 6.61999e-17 0.0140594 3.96 2.9533 0 0.153039 0 0.0678828 6.61999e-17 0.234981 0.0220309 0.0365936 2.19752 1.21729 0.492806 0.637544 0.746288 0.506392 0.501351 0.555478
61 67.635 66.0048 4.47209e-17 0.0139341 4.365 3.32068 0 0.16276 0 0.0730227 4.47209e-17 0.249716 0.111775 0.0929787 2.61372 1.41319 0.422441 0.660901 0.50415 0.469288 0.712914 0.684331
62 65.745 64.2018 4.98598e-17 0.0136511 6.255 5.05287 0 0.221453 0 0.0860524 4.98598e-17 0.321157 0.340851 0.266558 3.12489 1.92513 0.924755 1.01164 0.562082 0.635109 1.30242 1.21443
63 68.715 67.0187 3.60264e-17 0.014165 3.285 2.3972 0 0.0972342 0 0.0470912 3.60264e-17 0.15849 0.104972 0.0817347 2.33815 1.13521 0.194601 0.52937 0.406134 0.367308 0.241139 0.283579
64 63.45 62.0022 9.45405e-17 0.0133668 8.55 7.19091 0 0.288674 0 0.0836377 9.45405e-17 0.385679 0.0734197 0.0816288 3.30866 2.30942 2.64476 2.23912 1.06578 1.12597 1.45738 1.43478
65 67.905 66.2597 4.6419e-17 0.0140099 4.095 3.13246 0 0.119331 0 0.0502383 4.6419e-17 0.183579 0.184258 0.144056 2.44577 1.36135 0.67129 0.769074 0.523294 0.518592 0.270386 0.339387
66 67.1625 65.5676 1.63739e-17 0.0136941 4.8375 3.75448 0 0.164769 0 0.0732071 1.63739e-17 0.25167 0.0826335 0.0681686 3.17698 1.68613 0.523328 0.782776 0.184587 0.44865 0.869971 0.768752
67 67.9725 66.3021 5.82056e-17 0.0142593 4.0275 3.04856 0 0.143607 0 0.0670359 5.82056e-17 0.224902 0.365754 0.264693 2.29541 1.29397 0.206543 0.538108 0.656167 0.430942 0.503624 0.520849
68 66.825 65.2131 5.77687e-17 0.0141188 5.175 4.06748 0 0.194931 0 0.0857954 5.77687e-17 0.294846 0.510298 0.376561 2.65944 1.58905 0.267826 0.604389 0.651241 0.478962 1.0862 1.01852
69 65.5425 64.0387 4.56579e-17 0.0134117 6.4575 5.35858 0 0.127726 0 0.0371348 4.56579e-17 0.178272 0.61142 0.477787 3.32077 2.17856 1.83676 1.62086 0.514713 0.818317 0.173843 0.263054
70 67.9725 66.3165 6.60842e-17 0.0141346 4.0275 3.04095 0 0.142345 0 0.0625904 6.60842e-17 0.21907 0.225504 0.174425 2.18513 1.26074 0.464308 0.629887 0.744984 0.502275 0.407571 0.473619
71 68.1075 66.4454 2.22664e-17 0.0140069 3.8925 2.92744 0 0.125718 0 0.0610871 2.22664e-17 0.200812 0.18054 0.13177 2.73508 1.36904 0.231805 0.595608 0.251014 0.37872 0.494064 0.452304
72 67.095 65.4921 1.91564e-17 0.0138182 4.905 3.886 0 0.128493 0 0.0538691 1.91564e-17 0.19618 0.303064 0.226684 3.1155 1.75751 0.853808 0.970952 0.215955 0.527828 0.416669 0.403018
73 68.31 66.6292 1.60357e-17 0.014115 3.69 2.82685 0 0.0722029 0 0.0311109 1.60357e-17 0.117429 0.293614 0.206855 2.68735 1.36383 0.405598 0.678983 0.180775 0.404098 0.122666 0.173085
74 67.905 66.2474 2.90915e-17 0.0141015 4.095 3.20321 0 0.0797619 0 0.0301048 2.90915e-17 0.123968 0.39192 0.283003 2.63661 1.45956 0.647567 0.793702 0.327956 0.487336 0.0909482 0.179605
75 67.095 65.5016 4.05307e-17 0.0137718 4.905 3.84872 0 0.15116 0 0.0604785 4.05307e-17 0.225411 0.104891 0.0908522 2.84452 1.63303 1.00702 1.01478 0.456913 0.603183 0.49166 0.506877
76 68.9175 67.2007 3.60719e-17 0.0142654 3.0825 2.19434 0 0.108514 0 0.0563139 3.60719e-17 0.179093 0.00619563 0.0172039 2.28267 1.03919 0.0350037 0.456126 0.406647 0.323561 0.351987 0.35826
77 67.77 66.1104 7.04113e-17 0.0142176 4.23 3.20166 0 0.171619 0 0.078458 7.04113e-17 0.264294 0.248155 0.189317 2.21399 1.27482 0.244813 0.53464 0.793765 0.466162 0.729274 0.736726
78 67.23 65.597 2.66786e-17 0.0140362 4.77 3.71531 0 0.167994 0 0.0791683 2.66786e-17 0.261198 0.385336 0.277265 3.00217 1.62706 0.113775 0.575775 0.300755 0.383521 0.967963 0.851693
79 68.31 66.6395 6.29287e-17 0.0141513 3.69 2.79901 0 0.0916127 0 0.0325028 6.29287e-17 0.138267 0.170531 0.13652 2.04752 1.1814 0.713854 0.726921 0.709411 0.535957 0.0486803 0.218217
80 68.985 67.2597 1.30679e-17 0.0142463 3.015 2.24549 0 0.0393779 0 0.0138889 1.30679e-17 0.0675132 0.211646 0.14312 2.51386 1.14865 0.125663 0.533883 0.147317 0.324811 0.0165131 0.0950231
81 67.5 65.8795 4.13349e-17 0.0139091 4.5 3.49125 0 0.134588 0 0.0562637 4.13349e-17 0.204761 0.215126 0.166641 2.67691 1.5149 0.754325 0.848452 0.465979 0.541705 0.387656 0.419548
82 66.285 64.702 4.16968e-18 0.013798 5.715 4.60038 0 0.176878 0 0.0797709 4.16968e-18 0.270447 0.528206 0.386857 3.58454 2.03314 0.393801 0.77781 0.0470059 0.408913 1.16144 0.993655
83 68.3775 66.7012 5.2361e-17 0.0141493 3.6225 2.68871 0 0.117649 0 0.0539115 5.2361e-17 0.18571 0.157236 0.122284 2.23276 1.19031 0.347398 0.581601 0.590279 0.435593 0.294827 0.358917
84 63.3825 61.9544 2.78092e-17 0.0130324 8.6175 7.30405 0 0.227959 0 0.0752961 2.78092e-17 0.316288 0.662651 0.526971 4.302 2.88196 1.96094 1.86441 0.313501 0.778059 1.37841 1.25265
85 64.8 63.312 8.31209e-17 0.0134914 7.2 5.94128 0 0.23747 0 0.0738378 8.31209e-17 0.324799 0.0551951 0.0658409 3.08119 2.06938 2.1768 1.84634 0.937043 0.990099 0.949775 0.969615
86 68.445 66.7648 1.29511e-17 0.0140435 3.555 2.6588 0 0.0913273 0 0.0442993 1.29511e-17 0.14967 0.153412 0.110586 2.69801 1.29563 0.29713 0.622137 0.146001 0.369917 0.260451 0.260523
87 68.31 66.6368 5.40454e-17 0.0141445 3.69 2.73694 0 0.128043 0 0.0596193 5.40454e-17 0.201807 0.159442 0.123991 2.25526 1.20372 0.289454 0.558962 0.609268 0.428956 0.37658 0.421313
88 62.37 60.9911 1.14924e-16 0.0129355 9.63 8.18636 0 0.307193 0 0.0812709 1.14924e-16 0.4014 0.566788 0.473838 3.34123 2.47844 2.92674 2.45533 1.29557 1.27999 1.49967 1.49876
89 64.935 63.4466 1.81541e-18 0.0132477 7.065 5.90119 0 0.156652 0 0.0560942 1.81541e-18 0.225994 0.347987 0.272346 4.22758 2.64345 1.81758 1.73998 0.0204656 0.668988 0.651393 0.576419
90 63.855 62.4204 1.11006e-16 0.0132246 8.145 6.78133 0 0.278206 0 0.0852947 1.11006e-16 0.376725 0.783916 0.633674 2.81002 2.06302 1.88638 1.60568 1.2514 1.05997 1.41328 1.41898
91 68.2425 66.5777 2.5658e-18 0.0139446 3.7575 2.83187 0 0.0993241 0 0.0496063 2.5658e-18 0.162875 0.181098 0.127701 2.94545 1.41314 0.239872 0.627277 0.0289249 0.349988 0.362158 0.313762
92 64.395 62.9392 5.26854e-17 0.0132627 7.605 6.38513 0 0.183713 0 0.0548004 5.26854e-17 0.251776 0.578843 0.462905 3.65539 2.4799 2.24327 1.96078 0.593936 0.922749 0.533567 0.558785
93 68.31 66.6347 2.91946e-17 0.0140674 3.69 2.72888 0 0.130913 0 0.0651784 2.91946e-17 0.210158 0.12195 0.0919747 2.60106 1.2665 0.0914431 0.517172 0.329118 0.352804 0.54643 0.500428
94 67.0275 65.4392 2.08219e-17 0.0136833 4.9725 3.9321 0 0.135184 0 0.0544765 2.08219e-17 0.203344 0.0682001 0.0611237 3.1397 1.75427 1.09644 1.11181 0.234731 0.578361 0.433427 0.426532
95 69.0863 67.349 4.78588e-17 0.0144169 2.91375 2.06255 0 0.0984744 0 0.0504809 4.78588e-17 0.163372 0.0281454 0.0332753 2.05707 0.965746 0.0439166 0.436425 0.539525 0.326369 0.24509 0.300737
96 68.445 66.7439 5.97748e-17 0.0143531 3.555 2.62115 0 0.13137 0 0.064603 5.97748e-17 0.210326 0.25204 0.181711 2.144 1.14544 0.0510441 0.458277 0.673856 0.375055 0.43406 0.460673
