# U   Np  Pu  Am  Cm  Total MA    Pu-238  Pu-239  Pu-240  Pu-241  Pu-242  U-235
9.20E-01    0.00E+00    7.50E-02    5.04E-03    0.00E+00    5.04E-03    1.92E-03    3.79E-02    8.80E-03    1.38E-02    1.25E-02    5.04E-03    2.30E-03
9.20E-01    0.00E+00    7.90E-02    9.60E-04    0.00E+00    9.60E-04    4.64E-03    3.26E-02    1.22E-02    1.38E-02    1.58E-02    9.60E-04    2.30E-03
9.20E-01    0.00E+00    7.58E-02    4.24E-03    0.00E+00    4.24E-03    1.28E-03    3.96E-02    1.02E-02    1.16E-02    1.31E-02    4.24E-03    2.30E-03
9.20E-01    0.00E+00    7.89E-02    1.12E-03    0.00E+00    1.12E-03    2.88E-03    3.79E-02    1.55E-02    7.76E-03    1.48E-02    1.12E-03    2.30E-03
9.20E-01    0.00E+00    7.74E-02    2.64E-03    0.00E+00    2.64E-03    3.76E-03    4.17E-02    1.38E-02    5.68E-03    1.25E-02    2.64E-03    2.30E-03
9.20E-01    0.00E+00    7.93E-02    7.20E-04    0.00E+00    7.20E-04    6.64E-03    3.74E-02    1.84E-02    8.48E-03    8.32E-03    7.20E-04    2.30E-03
9.20E-01    0.00E+00    7.97E-02    3.20E-04    0.00E+00    3.20E-04    2.88E-03    5.02E-02    8.00E-03    6.64E-03    1.19E-02    3.20E-04    2.30E-03
9.20E-01    0.00E+00    7.59E-02    4.08E-03    0.00E+00    4.08E-03    4.80E-04    4.39E-02    2.00E-02    2.40E-03    9.12E-03    4.08E-03    2.30E-03
9.20E-01    0.00E+00    7.70E-02    3.04E-03    0.00E+00    3.04E-03    4.88E-03    6.98E-02    3.20E-04    1.68E-03    3.20E-04    3.04E-03    2.30E-03
9.20E-01    0.00E+00    7.63E-02    3.68E-03    0.00E+00    3.68E-03    5.68E-03    3.26E-02    2.38E-02    9.04E-03    5.28E-03    3.68E-03    2.30E-03
