simulation id,uranium,neptunium,plutonium,americium,curium,pu238,pu239,pu240,pu241,pu242,am241
3011,67.42547673,0.012099641,1.860840486,0.128786152,0.097826262,0.06698279,0.80137402,0.516281987,0.262606406,0.213595282,0.024411842
3012,67.41580557,0.0120821,1.871337433,0.128277305,0.096767266,0.048345778,0.790855732,0.528572701,0.279673171,0.223890051,0.020531548
3013,67.35080124,0.012276479,1.91773188,0.135866003,0.107170795,0.10180013,0.78464038,0.510808779,0.277479562,0.24300303,0.015288317
3014,67.4233104,0.012003637,1.857599892,0.127432902,0.103605857,0.088162188,0.817462219,0.497245784,0.23675315,0.21797655,0.013539931
3015,67.47920934,0.011897913,1.905170642,0.082869586,0.04386658,0.103066561,0.785716114,0.542015669,0.313662067,0.160710232,0.02795538
3016,67.62470065,0.011194118,1.795864044,0.057336092,0.032315104,0.076607192,0.845168346,0.506895915,0.247540406,0.119652184,0.01354427
3017,67.44486401,0.011961916,1.859840795,0.121061089,0.086786706,0.039925914,0.784951147,0.52770851,0.288254765,0.21900046,0.020414876
3018,67.45706243,0.011881083,1.893543585,0.09915452,0.063494394,0.022247532,0.777683966,0.569405716,0.325546128,0.198660242,0.018263443
3019,67.42098048,0.012100115,1.864997943,0.1281879,0.094939326,0.121789272,0.79480009,0.478041544,0.252964166,0.21740287,0.024051944
3020,67.34318282,0.012304451,1.912821989,0.143671944,0.113970386,0.038818977,0.772974642,0.542687817,0.300765571,0.257574982,0.015896986
3021,67.47645571,0.011872312,1.86202855,0.104601448,0.069414283,0.055299247,0.792481285,0.532965671,0.290568902,0.190713445,0.023402537
3022,67.56147273,0.011546134,1.836484262,0.069782311,0.043562946,0.072598413,0.845383493,0.541103467,0.255422938,0.121975951,0.021967524
3023,67.38705769,0.012278849,1.8887851,0.132614878,0.102093882,0.13662461,0.802999573,0.487859712,0.24790199,0.213399214,0.027041774
3025,67.59566312,0.011318331,1.856927466,0.041954138,0.01846447,0.078635387,0.841486945,0.55692296,0.279914227,0.099967946,0.013357692
