# NumSimul U_BOC U_EOC Np_BOC Np_EOC Pu_BOC Pu_EOC Am_BOC Am_EOC Cm_BOC Cm_EOC MA_BOC MA_EOC Pu8_BOC Pu8_EOC Pu9_BOC Pu9_EOC Pu0_BOC Pu0_EOC Pu1_BOC Pu1_EOC Pu2_BOC Pu2_EOC
3744 64.665 63.1899 2.86288e-17 0.0137758 7.0636 5.95056 0.271395 0.317517 0 0.100435 0.271395 0.431727 0.30807 0.329107 4.26163 2.66888 0.8802 1.11921 0.16137 0.533303 1.45233 1.30006
3745 67.4325 65.8218 7.37396e-17 0.0139169 4.51726 3.50964 0.0502425 0.161463 0 0.0678518 0.0502425 0.243231 0.132457 0.125728 2.81358 1.55646 0.612045 0.786183 0.415642 0.505227 0.543532 0.536038
3746 67.23 65.6032 6.17763e-17 0.014578 4.45995 3.64821 0.31005 0.218109 0 0.087513 0.31005 0.3202 0.46746 0.453855 3.09096 1.77487 0.05247 0.561751 0.34821 0.380264 0.50085 0.47747
3747 66.555 64.9902 5.89262e-17 0.0138366 5.34154 4.29001 0.103455 0.202267 0 0.0776946 0.103455 0.293798 0.20691 0.198343 3.267 1.89932 0.7623 0.931501 0.332145 0.541516 0.77319 0.719333
3748 67.635 66.0046 1.44813e-16 0.014244 4.22968 3.31231 0.135315 0.176653 0 0.0683848 0.135315 0.259281 0.170235 0.191768 2.27853 1.38339 0.650385 0.730709 0.816255 0.582539 0.31428 0.423902
3749 68.7825 67.0804 3.88158e-17 0.0141878 3.19498 2.4073 0.0225225 0.0531225 0 0.0184074 0.0225225 0.0857178 0.157658 0.122121 2.48069 1.18909 0.324968 0.606516 0.21879 0.375472 0.01287 0.114103
3750 65.88 64.3546 1.25948e-16 0.0142285 5.80788 4.8874 0.31212 0.254456 0 0.0644528 0.31212 0.333137 0.14076 0.227177 3.14568 2.06174 1.64628 1.45957 0.70992 0.835664 0.16524 0.303244
3751 66.015 64.4542 1.06181e-17 0.0140516 5.79946 4.78428 0.185535 0.229537 0 0.0894799 0.185535 0.333069 0.58653 0.499596 3.80646 2.24124 0.305235 0.751827 0.05985 0.393003 1.04139 0.898616
3752 65.61 64.0807 9.63608e-17 0.0136015 6.36444 5.17145 0.02556 0.22563 0 0.0842436 0.02556 0.323476 0.33228 0.27051 3.24612 2.01661 1.02879 1.09119 0.54315 0.657614 1.2141 1.13552
3753 68.04 66.4001 5.33936e-17 0.0139686 3.90852 2.96599 0.05148 0.134027 0 0.0598966 0.05148 0.207892 0.0396 0.0587351 2.70864 1.3826 0.46728 0.69453 0.30096 0.435562 0.39204 0.394563
3754 67.4325 65.814 9.39977e-17 0.0140094 4.52639 3.62747 0.0411075 0.0949237 0 0.0253379 0.0411075 0.134271 0.264915 0.220628 2.5852 1.548 1.14644 1.05474 0.52983 0.640418 0 0.163677
3755 67.2975 65.6975 1.54341e-16 0.01428 4.48148 3.63442 0.221018 0.1784 0 0.0517225 0.221018 0.244403 0.0893475 0.167155 2.35125 1.49774 1.1333 1.00999 0.869962 0.716368 0.03762 0.243173
3756 67.635 66.0279 7.04703e-17 0.0141178 4.15984 3.2635 0.205155 0.191088 0 0.0766976 0.205155 0.281903 0.02619 0.106587 2.84598 1.54006 0.432135 0.688449 0.397215 0.460345 0.458325 0.468054
3757 66.69 65.1262 1.34714e-16 0.0142898 5.00733 4.05171 0.30267 0.28294 0 0.0992041 0.30267 0.396434 0.10089 0.198108 2.85678 1.73875 0.49914 0.720502 0.75933 0.58535 0.79119 0.808997
3758 67.4325 65.8315 1.14256e-16 0.0143559 4.27061 3.43693 0.296887 0.214919 0 0.0764733 0.296887 0.305748 0.082215 0.184091 2.64915 1.55997 0.616613 0.759661 0.644017 0.558362 0.278617 0.374843
3759 67.905 66.2694 3.05129e-17 0.0138779 4.08272 3.14745 0.012285 0.100428 0 0.0427417 0.012285 0.157048 0.09828 0.0831198 2.87469 1.48863 0.70434 0.846254 0.17199 0.470598 0.233415 0.258846
3760 68.985 67.2547 2.56749e-17 0.014274 3.00595 2.20512 0.009045 0.0655444 0 0.0329125 0.009045 0.112731 0.159795 0.112276 2.51752 1.12182 0.04221 0.498852 0.14472 0.306105 0.141705 0.166071
3761 66.69 65.1281 8.29006e-17 0.0143051 4.98609 4.10872 0.32391 0.243196 0 0.079031 0.32391 0.336532 0.16992 0.250624 3.14883 1.89922 0.83367 0.953735 0.46728 0.58771 0.36639 0.417432
3762 63.99 62.5356 1.50633e-16 0.0142158 7.63353 6.5049 0.37647 0.408303 0 0.111641 0.37647 0.53416 0.62478 0.617426 3.6045 2.50445 1.10538 1.18321 0.84906 0.795821 1.44981 1.404
3763 63.99 62.5345 1.86159e-16 0.0141075 7.69761 6.53511 0.31239 0.391697 0 0.101083 0.31239 0.506887 0.28836 0.34047 3.37221 2.37624 1.79424 1.61384 1.04931 0.994771 1.19349 1.20978
3764 68.2425 66.5904 7.53283e-17 0.0141645 3.64102 2.80493 0.116482 0.117649 0 0.0469466 0.116483 0.17876 0.07515 0.110059 2.51001 1.32494 0.499747 0.683841 0.424597 0.45941 0.131512 0.226684
3765 66.4875 64.9282 6.45466e-17 0.0142129 5.2479 4.38916 0.2646 0.189573 0 0.0523865 0.2646 0.256172 0.24255 0.282438 3.29647 2.02335 1.24031 1.22141 0.363825 0.652425 0.104737 0.209538
3766 67.365 65.7639 3.70035e-17 0.0138405 4.5562 3.53208 0.078795 0.182872 0 0.0801539 0.078795 0.276867 0.06489 0.0833305 3.13326 1.6342 0.282735 0.649397 0.208575 0.399135 0.866745 0.766011
3767 68.4112 66.7542 5.0298e-17 0.014287 3.39137 2.66372 0.197381 0.103319 0 0.0368582 0.197381 0.154464 0.0968962 0.15183 2.65926 1.35602 0.333754 0.623905 0.283511 0.401435 0.0179437 0.130524
3768 66.6225 65.0596 1.03035e-16 0.0142262 5.10862 4.17259 0.268875 0.244106 0 0.083527 0.268875 0.341859 0.268875 0.305859 3.02216 1.85349 0.720585 0.874078 0.58077 0.589583 0.51624 0.549579
3769 66.4875 64.9121 4.6943e-17 0.0138234 5.4684 4.37557 0.0441 0.192314 0 0.0800049 0.0441 0.286142 0.347287 0.276346 3.31852 1.90937 0.55125 0.823569 0.2646 0.48326 0.986737 0.883017
3770 67.23 65.6362 3.63888e-17 0.0139676 4.62213 3.67334 0.14787 0.17808 0 0.0712682 0.14787 0.263316 0.15264 0.171267 3.1959 1.75544 0.55332 0.804514 0.20511 0.460444 0.51516 0.481678
3771 66.285 64.7281 4.05562e-18 0.0142214 5.42354 4.54235 0.291465 0.215313 0 0.071456 0.291465 0.30099 0.38862 0.392411 3.82334 2.27262 0.8001 1.0313 0.02286 0.482678 0.38862 0.363336
3772 67.8375 66.2083 1.99388e-17 0.0138475 4.14169 3.23918 0.0208125 0.0820711 0 0.0303181 0.0208125 0.126237 0.041625 0.0469293 2.9637 1.5426 0.911587 0.973034 0.112388 0.504159 0.112387 0.17246
3773 67.4325 65.8383 3.64646e-17 0.0141175 4.30258 3.41046 0.264915 0.218482 0 0.0897291 0.264915 0.322329 0.07308 0.155053 3.23836 1.70707 0.07308 0.560485 0.205537 0.353042 0.71253 0.634803
3774 67.4325 65.8184 1.13445e-16 0.0142458 4.38023 3.46336 0.187268 0.199762 0 0.0787863 0.187268 0.292794 0.20097 0.228097 2.62631 1.53413 0.443047 0.673116 0.63945 0.515124 0.470452 0.512894
3775 67.2975 65.7075 1.58512e-17 0.0138093 4.58964 3.62567 0.11286 0.160863 0 0.0649856 0.11286 0.239658 0.0047025 0.052417 3.28235 1.74907 0.73359 0.913068 0.0893475 0.471048 0.479655 0.440066
3776 66.555 64.9843 3.86401e-17 0.0139826 5.30887 4.42785 0.136125 0.118854 0 0.0286765 0.136125 0.161513 0.299475 0.278171 3.37045 2.03358 1.40481 1.3361 0.2178 0.649132 0.016335 0.130875
3777 67.095 65.4944 3.39378e-17 0.0139015 4.84124 3.85384 0.063765 0.150179 0 0.0614254 0.063765 0.225506 0.25506 0.214701 3.17844 1.7794 0.75537 0.92124 0.191295 0.502451 0.46107 0.436049
3778 67.635 66.0081 2.86528e-17 0.013855 4.34318 3.32217 0.021825 0.155422 0 0.0732642 0.021825 0.242541 0.144045 0.115269 3.06423 1.55289 0.178965 0.601185 0.161505 0.365791 0.79443 0.687034
3779 67.8375 66.1825 1.03386e-16 0.0144525 3.97519 3.15839 0.187312 0.155613 0 0.062976 0.187313 0.233041 0.378787 0.349126 2.51415 1.45843 0.287212 0.598369 0.58275 0.456884 0.212287 0.295586
3780 66.555 64.9967 1.51662e-16 0.0142796 5.1673 4.22213 0.277695 0.259038 0 0.0834784 0.277695 0.356796 0.18513 0.253631 2.70617 1.74187 0.974655 0.974425 0.854865 0.708861 0.44649 0.543341
3781 68.31 66.6654 6.87379e-17 0.014231 3.49812 2.72758 0.19188 0.121047 0 0.0449387 0.19188 0.180217 0.02214 0.101246 2.57562 1.34164 0.45018 0.663557 0.38745 0.443573 0.06273 0.177559
3782 65.88 64.3572 1.0749e-16 0.0139453 5.9058 4.84148 0.2142 0.272519 0 0.0895837 0.2142 0.376048 0.15912 0.206634 3.26808 2.03616 0.98532 1.06086 0.60588 0.668891 0.8874 0.868923
3783 68.58 66.9047 6.24948e-17 0.0143645 3.2148 2.46491 0.2052 0.128925 0 0.0590802 0.2052 0.202369 0.0855 0.146435 2.57868 1.26893 0.01026 0.47809 0.35226 0.335962 0.1881 0.23549
3784 62.1 60.7235 1.4051e-16 0.0139649 9.4842 8.28016 0.4158 0.45878 0 0.0984442 0.4158 0.571189 0.5445 0.565349 4.4352 3.2144 2.4354 2.22219 0.792 1.02928 1.2771 1.24894
3785 68.985 67.2809 7.54201e-17 0.0144369 2.8341 2.14093 0.1809 0.0945004 0 0.0416742 0.1809 0.150612 0.03015 0.102526 2.31853 1.1062 0.01809 0.451486 0.425115 0.328446 0.04221 0.152271
3786 68.5125 66.818 8.90958e-17 0.0142781 3.44565 2.55452 0.04185 0.126042 0 0.0615769 0.04185 0.201897 0.15345 0.131268 2.32268 1.17662 0.104625 0.493145 0.5022 0.367831 0.3627 0.385654
3787 66.285 64.7431 2.01767e-16 0.0140891 5.54355 4.49323 0.17145 0.246513 0 0.0803038 0.17145 0.340906 0.485775 0.444968 2.38887 1.66999 0.99441 0.946126 1.13728 0.777117 0.53721 0.655028
3788 61.3575 60.0046 3.77619e-18 0.0135619 10.27 9.09267 0.372487 0.380538 0 0.0809767 0.372487 0.475076 0.521482 0.524394 5.73631 4.05903 2.96926 2.78796 0.021285 0.794301 1.02168 0.926984
3789 63.585 62.147 1.94079e-17 0.0130837 8.40658 7.18622 0.008415 0.173393 0 0.0544932 0.008415 0.24097 0.597465 0.476879 4.61142 3.08968 2.42352 2.22581 0.109395 0.790772 0.664785 0.603082
3790 67.1625 65.5686 1.36458e-16 0.0141869 4.65367 3.78845 0.183825 0.161028 0 0.0438378 0.183825 0.219052 0.101587 0.160503 2.49131 1.56831 1.2771 1.11898 0.769162 0.727718 0.0145125 0.212938
3791 68.2425 66.5836 1.39991e-17 0.0139947 3.72368 2.86082 0.0338175 0.080498 0 0.0340189 0.0338175 0.128512 0.13527 0.112865 2.8557 1.41514 0.514778 0.745709 0.0789075 0.411518 0.139027 0.175595
3792 66.6225 65.045 4.19772e-17 0.0138873 5.29684 4.27674 0.0806625 0.171061 0 0.0670444 0.0806625 0.251992 0.381803 0.31547 3.31792 1.94041 0.79587 0.965642 0.23661 0.528268 0.564638 0.526943
3793 64.7325 63.2449 1.934e-17 0.0143907 6.79511 5.85207 0.472388 0.359235 0 0.100501 0.472388 0.474126 0.457852 0.506139 4.43318 2.85867 0.922972 1.16654 0.109013 0.529623 0.8721 0.791096
3794 65.475 63.9615 1.45858e-16 0.0144617 6.12045 5.19878 0.40455 0.321882 0 0.0788079 0.40455 0.415152 0.006525 0.154994 3.20377 2.14321 1.81395 1.58711 0.82215 0.907028 0.27405 0.406435
3795 65.07 63.5795 1.75813e-16 0.0137491 6.81219 5.63609 0.11781 0.268954 0 0.079073 0.11781 0.361776 0.18018 0.198671 3.00762 2.04685 1.83645 1.58639 0.99099 0.95474 0.79695 0.849432
3796 67.5675 65.9375 7.94238e-17 0.0142266 4.29066 3.40175 0.14184 0.157454 0 0.0631233 0.14184 0.234804 0.314707 0.287239 2.74372 1.56585 0.483142 0.717888 0.447683 0.483829 0.30141 0.346947
3797 65.88 64.3466 4.56017e-17 0.0139293 5.91192 4.86697 0.20808 0.254421 0 0.0907743 0.20808 0.359125 0.3672 0.351794 3.66588 2.20515 0.60588 0.891053 0.25704 0.501401 1.01592 0.917574
3798 68.2425 66.5695 8.59942e-17 0.0143381 3.6335 2.816 0.123997 0.122325 0 0.051863 0.123998 0.188526 0.247995 0.230155 2.44237 1.324 0.296843 0.589839 0.484717 0.425744 0.161572 0.246261
3799 65.745 64.2264 1.20958e-16 0.0142167 5.91097 4.88062 0.344025 0.342321 0 0.110172 0.344025 0.466709 0.106335 0.210476 3.30889 2.05565 0.581715 0.818463 0.681795 0.612899 1.23223 1.18314
3800 68.58 66.8971 9.52591e-17 0.0143328 3.28662 2.46762 0.13338 0.132791 0 0.0619588 0.13338 0.209082 0.06498 0.109697 2.31876 1.17888 0.11286 0.487357 0.53694 0.376289 0.25308 0.315397
3801 67.5675 65.9669 4.16778e-17 0.0141751 4.16655 3.32641 0.26595 0.190578 0 0.0739321 0.26595 0.278685 0.079785 0.16253 3.09388 1.66763 0.394492 0.703018 0.234922 0.425407 0.363465 0.367827
3802 68.6475 66.9363 8.14836e-17 0.0144216 3.27204 2.46542 0.08046 0.106344 0 0.051206 0.08046 0.171972 0.244732 0.203724 2.33334 1.18501 0.0368775 0.47668 0.459293 0.347476 0.197797 0.252535
3803 66.96 65.3706 1.529e-16 0.0140339 4.9392 3.90644 0.1008 0.209519 0 0.0764665 0.1008 0.300019 0.0252 0.0773257 2.47464 1.53123 1.01304 0.963789 0.86184 0.695555 0.56448 0.638542
3804 65.8125 64.2845 3.07365e-17 0.014419 5.76056 4.91656 0.426937 0.27952 0 0.0769187 0.426937 0.370857 0.129937 0.246435 3.92287 2.42888 1.22512 1.29695 0.17325 0.604858 0.309375 0.339433
3805 67.365 65.759 9.20976e-17 0.0140039 4.53766 3.62966 0.097335 0.131301 0 0.0415931 0.097335 0.186898 0.03708 0.0791704 2.67903 1.56637 1.20973 1.10657 0.51912 0.652276 0.0927 0.225272
3806 65.8125 64.297 1.74539e-16 0.0136018 6.17512 5.01066 0.012375 0.193066 0 0.0632167 0.012375 0.269884 0.600187 0.477481 2.60494 1.79723 1.45406 1.26528 0.983812 0.849871 0.532125 0.620802
3807 68.985 67.2659 4.22566e-17 0.0143367 2.93661 2.21474 0.07839 0.0561669 0 0.0212078 0.07839 0.0917114 0.16281 0.144335 2.45722 1.14456 0.075375 0.502103 0.238185 0.322928 0.003015 0.100815
3808 68.04 66.3942 7.23624e-17 0.0141456 3.85704 3.02614 0.10296 0.103923 0 0.0359517 0.10296 0.15402 0.14256 0.151883 2.574 1.40664 0.68112 0.788792 0.40788 0.504077 0.05148 0.174752
3809 66.4875 64.9358 1.12468e-16 0.014277 5.2038 4.31939 0.3087 0.237955 0 0.0673718 0.3087 0.319604 0.0055125 0.127246 3.00983 1.8794 1.36159 1.25625 0.633937 0.739676 0.192937 0.31682
3810 67.0275 65.4013 1.67614e-17 0.0140899 4.90288 3.89669 0.069615 0.177751 0 0.082091 0.069615 0.273932 0.43758 0.337581 3.35146 1.80864 0.0447525 0.584557 0.0944775 0.34002 0.97461 0.825889
3811 67.2975 65.6835 8.75989e-17 0.0140251 4.64607 3.64862 0.05643 0.161965 0 0.0668643 0.05643 0.242855 0.30096 0.248448 2.75096 1.59025 0.606623 0.781397 0.493763 0.52287 0.493763 0.505659
3812 63.9225 62.4802 7.7384e-17 0.0139814 7.74632 6.68166 0.331177 0.318753 0 0.0789375 0.331177 0.411672 0.71082 0.666915 4.19222 2.88749 1.81744 1.72756 0.436185 0.80415 0.589657 0.595542
3813 66.4875 64.9183 8.8018e-18 0.0138274 5.42981 4.48135 0.0826875 0.120251 0 0.0395241 0.0826875 0.173602 0.292162 0.251226 3.59415 2.1126 1.31749 1.31687 0.0496125 0.591895 0.1764 0.208763
3814 68.3775 66.71 7.39072e-17 0.0141134 3.57903 2.7277 0.04347 0.0890908 0 0.0338889 0.04347 0.137093 0.08694 0.0905755 2.40172 1.25657 0.601335 0.72077 0.416587 0.470982 0.07245 0.1888
3815 66.015 64.4776 1.26355e-16 0.0138269 5.89522 4.80388 0.089775 0.208471 0 0.0720998 0.089775 0.294398 0.52668 0.440282 2.94462 1.91557 1.10124 1.09488 0.712215 0.710757 0.61047 0.642391
3816 66.15 64.5893 1.65019e-16 0.0138242 5.8383 4.66436 0.0117 0.226769 0 0.0836057 0.0117 0.324199 0.1755 0.155902 2.574 1.66155 1.14075 1.05878 0.93015 0.756171 1.0179 1.03196
3817 66.96 65.3863 8.04736e-18 0.0140058 4.79808 3.86948 0.24192 0.216698 0 0.0846553 0.24192 0.315359 0.1512 0.199618 3.56832 1.94794 0.31752 0.718946 0.04536 0.381493 0.71568 0.621481
3818 65.07 63.5722 1.20487e-16 0.0136362 6.84684 5.65793 0.08316 0.247104 0 0.0846677 0.08316 0.345408 0.66528 0.547309 3.2571 2.15337 1.13652 1.16634 0.67914 0.726496 1.1088 1.06442
3819 67.8375 66.2092 8.78783e-17 0.0140618 4.0626 3.13758 0.0999 0.151795 0 0.0622058 0.0999 0.228063 0.0541125 0.0908802 2.58075 1.41223 0.603562 0.746216 0.495337 0.50553 0.328837 0.382726
3820 68.85 67.1533 7.26498e-18 0.0140673 3.1311 2.28343 0.0189 0.0799923 0 0.0411983 0.0189 0.135258 0.0504 0.0459728 2.71845 1.18543 0.0882 0.529218 0.04095 0.306868 0.2331 0.215948
3821 64.7325 63.245 1.41827e-16 0.013702 7.15122 5.93331 0.11628 0.292719 0 0.0917604 0.11628 0.398182 0.181688 0.19532 3.29218 2.16977 1.54798 1.43403 0.799425 0.846407 1.32995 1.28778
3822 66.69 65.1193 6.68857e-17 0.0139193 5.17194 4.1209 0.13806 0.22909 0 0.0903699 0.13806 0.333379 0.12213 0.148536 3.19662 1.80804 0.43542 0.732653 0.37701 0.479298 1.04076 0.952383
3823 65.745 64.2198 3.32912e-17 0.0137946 6.07986 5.00887 0.17514 0.243626 0 0.0867186 0.17514 0.344139 0.306495 0.295572 3.78427 2.27132 0.78813 1.01267 0.18765 0.521893 1.01331 0.907414
3824 65.745 64.2251 4.32785e-17 0.0139381 6.01731 4.99049 0.23769 0.257527 0 0.085747 0.23769 0.357212 0.28773 0.303858 3.76551 2.29606 0.894465 1.07367 0.243945 0.558317 0.82566 0.758588
3825 64.935 63.4552 3.25886e-17 0.0140376 6.69762 5.66497 0.36738 0.337653 0 0.100083 0.36738 0.451774 0.190755 0.270189 4.23194 2.65172 0.967905 1.16903 0.18369 0.555868 1.12333 1.01817
3826 67.905 66.2685 1.18419e-16 0.0141396 3.99262 3.09531 0.102375 0.14332 0 0.0545851 0.102375 0.212045 0.036855 0.084051 2.33005 1.33403 0.76986 0.797727 0.667485 0.568133 0.18837 0.311374
3827 67.1625 65.555 3.17544e-17 0.0142763 4.61498 3.82973 0.222525 0.133652 0 0.039689 0.222525 0.187617 0.420862 0.391268 3.22661 1.87484 0.744975 0.926798 0.178987 0.500765 0.0435375 0.136056
3828 65.88 64.3485 6.08023e-17 0.0135413 6.07104 4.90819 0.04896 0.22107 0 0.083268 0.04896 0.31788 0.06732 0.0792476 3.47616 2.04982 1.01592 1.10965 0.34272 0.601997 1.16892 1.06746
3829 67.7025 66.0688 1.33424e-16 0.0143857 4.07833 3.20892 0.219172 0.20101 0 0.0815108 0.219173 0.296907 0.1719 0.221381 2.42379 1.41857 0.30942 0.581741 0.752063 0.498087 0.421155 0.489139
3830 65.745 64.2286 4.43882e-18 0.0137267 6.06735 5.02396 0.18765 0.228504 0 0.0776851 0.18765 0.319916 0.05004 0.106963 4.04698 2.39868 1.16968 1.28158 0.02502 0.550101 0.77562 0.686633
3831 68.715 66.9989 1.03738e-16 0.0144389 3.23572 2.40962 0.049275 0.103048 0 0.0487499 0.049275 0.166237 0.239805 0.190025 2.12868 1.11457 0.10512 0.477417 0.58473 0.366664 0.17739 0.260949
3832 62.1 60.7079 1.21189e-16 0.0130712 9.8307 8.44598 0.0693 0.320844 0 0.0886118 0.0693 0.422527 0.3663 0.325623 4.3065 3.01312 2.5641 2.31317 0.6831 1.00118 1.9107 1.7929
3833 67.9725 66.3109 1.12895e-16 0.0143861 3.89056 3.04775 0.136935 0.143049 0 0.0587149 0.136935 0.21615 0.330255 0.29661 2.36414 1.37003 0.358447 0.609463 0.636345 0.473223 0.201375 0.29842
3834 68.445 66.7728 3.91032e-17 0.0141257 3.49101 2.66361 0.06399 0.0861317 0 0.0364284 0.06399 0.136686 0.15642 0.139559 2.65559 1.32012 0.344835 0.636543 0.22041 0.392282 0.11376 0.175101
3835 67.0275 65.4239 5.91058e-17 0.0142176 4.80343 3.92204 0.169065 0.157104 0 0.0562522 0.169065 0.227573 0.492277 0.426386 3.06306 1.8226 0.69615 0.879707 0.333157 0.521749 0.21879 0.271599
3836 66.96 65.3668 1.0551e-16 0.0145012 4.69728 3.82609 0.34272 0.265306 0 0.0999267 0.34272 0.379734 0.31248 0.361462 2.95848 1.75684 0.126 0.561795 0.59472 0.451176 0.7056 0.694816
3837 67.5 65.8924 1.06979e-16 0.0143237 4.239 3.45006 0.261 0.167388 0 0.0503353 0.261 0.232047 0.099 0.18318 2.6145 1.55561 0.891 0.906848 0.603 0.606205 0.0315 0.19822
3838 65.88 64.3508 2.06294e-17 0.0136887 5.98536 4.90044 0.13464 0.224748 0 0.0831308 0.13464 0.321567 0.2448 0.234777 3.81888 2.24819 0.7956 1.02107 0.11628 0.504665 1.0098 0.891742
3839 69.0862 67.3642 9.45984e-17 0.0143249 2.9021 2.06548 0.011655 0.0883823 0 0.0425342 0.011655 0.145241 0 0.0210036 2.06876 0.980852 0.145687 0.471375 0.533216 0.348605 0.154429 0.243641
3840 67.77 66.1291 4.3526e-17 0.0144683 3.95082 3.20129 0.27918 0.162211 0 0.0643715 0.27918 0.241051 0.3384 0.348595 3.0033 1.63978 0.16074 0.598323 0.24534 0.377663 0.20304 0.236932
3841 67.9725 66.3338 3.28681e-17 0.0139062 3.99931 3.04613 0.0281925 0.123401 0 0.056265 0.0281925 0.193572 0.088605 0.0813258 2.85952 1.44735 0.471217 0.719914 0.185265 0.421676 0.394695 0.375865
3842 64.26 62.8128 2.25198e-16 0.0146005 7.20594 6.26296 0.53406 0.406954 0 0.0786864 0.53406 0.500241 0.49536 0.572832 3.11148 2.33837 2.21364 1.86289 1.26936 1.15257 0.1161 0.336301
3843 61.6275 60.2638 7.17676e-17 0.0139896 9.90574 8.73293 0.466762 0.462867 0 0.0994486 0.466762 0.576305 0.809055 0.785586 5.0929 3.66872 2.25083 2.16303 0.404527 0.85082 1.34842 1.26477
3844 63.72 62.2664 1.23393e-16 0.0138302 8.04816 6.83631 0.23184 0.354807 0 0.103655 0.23184 0.472292 0.61272 0.561373 3.75084 2.56532 1.34964 1.37079 0.69552 0.79099 1.63944 1.54783
3845 65.745 64.2192 1.96418e-16 0.0139106 6.14241 5.02405 0.11259 0.246837 0 0.074129 0.11259 0.334877 0.106335 0.143912 2.60833 1.78787 1.7514 1.46662 1.10713 0.944634 0.569205 0.681022
3846 66.285 64.7168 1.11529e-16 0.0140319 5.6007 4.5119 0.1143 0.239954 0 0.0923349 0.1143 0.34632 0.37719 0.330004 2.96609 1.81697 0.52578 0.762012 0.62865 0.557111 1.10299 1.0458
3847 66.42 64.8763 3.26685e-17 0.0140708 5.2731 4.31387 0.3069 0.27041 0 0.0968576 0.3069 0.381339 0.1395 0.215315 3.64932 2.0889 0.3627 0.74427 0.18414 0.426052 0.93744 0.839336
3848 65.1375 63.6345 7.0614e-17 0.0138941 6.66349 5.65133 0.199012 0.215679 0 0.0588357 0.199013 0.288409 0.569588 0.510717 3.72634 2.46047 1.68131 1.57175 0.398025 0.767148 0.288225 0.341234
3849 63.7875 62.3542 1.45699e-16 0.0141968 7.8183 6.79068 0.3942 0.344496 0 0.0714226 0.3942 0.430116 0.698062 0.682769 3.76954 2.72006 2.27486 1.99437 0.82125 1.01803 0.254587 0.375436
3850 62.91 61.488 1.14499e-16 0.0131959 9.03546 7.69359 0.05454 0.296349 0 0.0853338 0.05454 0.394879 0.15453 0.1541 4.10868 2.80072 2.48157 2.2192 0.64539 0.972484 1.64529 1.54708
3851 67.905 66.2524 7.26498e-17 0.0140978 4.04176 3.07045 0.053235 0.161194 0 0.0756161 0.053235 0.250908 0.159705 0.140993 2.67813 1.38778 0.12285 0.535723 0.4095 0.384187 0.67158 0.621767
3852 66.825 65.2241 4.13146e-17 0.0139509 5.14912 4.11188 0.025875 0.156428 0 0.067396 0.025875 0.237775 0.5175 0.389003 3.19297 1.84001 0.553725 0.820509 0.232875 0.473158 0.65205 0.589195
3853 68.6475 66.9537 1.90327e-17 0.0143763 3.18152 2.50233 0.170977 0.0729139 0 0.0274677 0.170978 0.114758 0.24138 0.232001 2.79263 1.34636 0.0301725 0.524676 0.10728 0.313617 0.0100575 0.0856713
3854 67.0275 65.4388 1.46441e-16 0.0140935 4.83327 3.88657 0.13923 0.180164 0 0.0571653 0.13923 0.251423 0.0447525 0.104581 2.47133 1.55788 1.30777 1.13997 0.825435 0.746858 0.183982 0.337279
3855 68.985 67.2685 7.96992e-17 0.0144308 2.89138 2.14686 0.123615 0.0970021 0 0.0463191 0.123615 0.157752 0.0603 0.0998336 2.25823 1.07662 0.009045 0.445922 0.449235 0.325944 0.11457 0.198535
3856 66.555 64.9827 5.98922e-17 0.0138075 5.39055 4.29062 0.05445 0.203476 0 0.0834671 0.05445 0.300751 0.234135 0.199434 3.23433 1.8487 0.53361 0.797305 0.33759 0.493556 1.05088 0.951621
3857 67.905 66.2473 1.15513e-16 0.0142527 4.00491 3.05559 0.09009 0.176996 0 0.0805787 0.09009 0.271827 0.1638 0.162842 2.42014 1.32529 0.135135 0.509563 0.651105 0.424198 0.634725 0.633695
3858 68.5125 66.8023 9.40456e-17 0.0144637 3.42473 2.59392 0.062775 0.110752 0 0.0527921 0.062775 0.178008 0.3348 0.258383 2.27385 1.20631 0.0662625 0.485369 0.5301 0.365756 0.219712 0.278097
3859 68.175 66.5226 5.5645e-17 0.0140242 3.76762 2.81956 0.057375 0.146909 0 0.0701085 0.057375 0.231041 0.057375 0.0713167 2.71192 1.33365 0.118575 0.533217 0.31365 0.361647 0.5661 0.519726
3860 68.85 67.1411 1.7883e-17 0.0142274 3.09015 2.31244 0.05985 0.0704072 0 0.0336972 0.05985 0.118332 0.1575 0.131493 2.66175 1.20884 0.0504 0.51581 0.1008 0.30898 0.1197 0.147312
3861 68.3775 66.6936 3.14909e-17 0.0141571 3.5899 2.73022 0.0326025 0.0916154 0 0.0433401 0.0326025 0.149113 0.26082 0.195153 2.71687 1.34656 0.220972 0.596629 0.177502 0.364075 0.213727 0.227804
3862 68.6812 66.9867 1.82523e-17 0.0142317 3.23578 2.49302 0.0829687 0.0575263 0 0.0205047 0.0829687 0.0922626 0.209081 0.177191 2.71142 1.29468 0.199125 0.583875 0.102881 0.344407 0.013275 0.092872
3863 68.445 66.7659 1.00281e-16 0.0142284 3.50523 2.63926 0.04977 0.10854 0 0.0471964 0.04977 0.169965 0.174195 0.152328 2.25387 1.20635 0.344835 0.58338 0.565245 0.433476 0.167085 0.263728
