# Simulation number	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
309	5.994287E+07	2.962780E+03	1.098942E+07	4.050257E+05	0.000000E+00	4.079885E+05	3.752624E+05	7.675350E+06	2.092433E+06	2.316039E+05	6.147673E+05
310	5.993019E+07	4.499486E+03	1.078126E+07	6.243227E+05	0.000000E+00	6.288222E+05	6.969643E+04	8.097866E+06	8.562591E+05	4.226640E+05	1.334775E+06
311	5.995716E+07	6.357194E+03	1.048917E+07	8.875820E+05	0.000000E+00	8.939392E+05	7.374814E+05	5.582712E+06	2.555455E+06	6.394319E+05	9.740929E+05
312	5.995282E+07	2.670380E+03	1.096976E+07	4.150191E+05	0.000000E+00	4.176895E+05	6.466065E+05	7.884058E+06	4.978322E+05	5.930710E+05	1.348194E+06
313	5.995002E+07	3.828929E+03	1.070269E+07	6.837284E+05	0.000000E+00	6.875573E+05	5.513439E+05	4.344261E+06	3.345128E+06	1.532271E+06	9.296880E+05
314	5.993647E+07	7.518290E+03	1.028513E+07	1.111145E+06	0.000000E+00	1.118663E+06	2.261234E+05	5.765911E+06	1.670961E+06	1.228897E+06	1.393237E+06
315	5.995233E+07	5.118347E+03	1.058470E+07	7.981188E+05	0.000000E+00	8.032371E+05	6.243998E+05	6.902439E+06	1.532361E+06	1.157107E+06	3.683965E+05
316	5.992872E+07	6.547720E+03	1.045841E+07	9.465984E+05	0.000000E+00	9.531461E+05	3.287207E+04	7.918527E+06	8.894736E+05	9.079271E+05	7.096093E+05
317	5.996850E+07	3.913229E+03	1.067631E+07	6.915393E+05	0.000000E+00	6.954525E+05	1.029568E+06	4.042891E+06	2.542416E+06	1.510299E+06	1.551136E+06
318	5.993090E+07	2.633477E+03	1.104108E+07	3.656523E+05	0.000000E+00	3.682858E+05	7.480731E+04	6.329792E+06	2.310243E+06	2.492726E+05	2.076967E+06
319	5.996135E+07	3.804159E+03	1.079099E+07	5.841270E+05	0.000000E+00	5.879312E+05	8.513818E+05	6.313296E+06	1.740048E+06	7.902695E+05	1.095994E+06
320	5.997025E+07	3.270440E+03	1.092304E+07	4.437090E+05	0.000000E+00	4.469794E+05	1.074701E+06	7.799112E+06	1.462428E+06	2.296919E+05	3.571045E+05
321	5.996016E+07	2.193563E+03	1.107644E+07	3.014751E+05	0.000000E+00	3.036687E+05	8.294423E+05	9.561947E+06	2.605705E+05	1.838176E+05	2.406597E+05
322	5.994177E+07	2.490208E+03	1.098768E+07	4.083199E+05	0.000000E+00	4.108101E+05	3.427106E+05	5.372165E+06	3.091795E+06	7.169099E+05	1.464104E+06
323	5.995987E+07	1.148245E+03	1.115005E+07	2.292033E+05	0.000000E+00	2.303515E+05	8.213007E+05	6.517097E+06	1.102046E+06	6.453579E+05	2.064251E+06
324	5.994319E+07	4.496303E+03	1.074416E+07	6.484324E+05	0.000000E+00	6.529287E+05	3.776418E+05	4.365207E+06	3.406320E+06	6.112084E+05	1.983778E+06
325	5.996504E+07	6.750051E+03	1.034765E+07	1.020834E+06	0.000000E+00	1.027584E+06	9.434734E+05	5.236351E+06	2.123049E+06	1.281996E+06	7.627757E+05
326	5.996034E+07	2.405720E+03	1.100417E+07	3.733608E+05	0.000000E+00	3.757665E+05	8.324231E+05	6.538224E+06	1.151535E+06	5.302472E+05	1.951741E+06
327	5.994590E+07	6.774246E+03	1.045932E+07	9.282694E+05	0.000000E+00	9.350436E+05	4.743775E+05	6.781854E+06	5.995028E+05	5.464612E+05	2.057129E+06
328	5.993036E+07	2.631942E+03	1.106395E+07	3.433259E+05	0.000000E+00	3.459578E+05	5.055410E+04	8.122070E+06	2.670594E+06	7.903690E+04	1.416936E+05
329	5.993679E+07	5.585386E+03	1.064784E+07	7.500605E+05	0.000000E+00	7.556459E+05	2.179483E+05	5.473870E+06	2.957211E+06	3.328711E+05	1.665942E+06
330	5.996480E+07	3.644672E+03	1.072027E+07	6.515515E+05	0.000000E+00	6.551962E+05	9.372366E+05	5.775213E+06	2.003623E+06	1.464116E+06	5.400793E+05
331	5.996582E+07	8.024758E+03	1.012337E+07	1.243058E+06	0.000000E+00	1.251083E+06	9.841269E+05	4.494771E+06	6.988944E+05	1.750583E+06	2.194992E+06
332	5.996712E+07	4.639819E+03	1.069355E+07	6.749622E+05	0.000000E+00	6.796020E+05	1.005631E+06	7.119081E+06	8.670172E+05	6.755812E+05	1.026238E+06
333	5.994327E+07	7.154769E+03	1.031836E+07	1.071486E+06	0.000000E+00	1.078641E+06	3.994648E+05	4.640458E+06	1.831195E+06	1.277679E+06	2.169559E+06
334	5.994271E+07	4.055260E+03	1.067689E+07	7.166248E+05	0.000000E+00	7.206801E+05	3.697427E+05	4.834898E+06	2.970550E+06	1.565007E+06	9.366893E+05
335	5.995801E+07	1.517220E+02	1.135922E+07	2.290058E+04	0.000000E+00	2.305230E+04	7.610705E+05	6.735102E+06	2.053643E+06	2.847054E+04	1.780930E+06
336	5.993070E+07	4.668762E+03	1.065020E+07	7.547053E+05	0.000000E+00	7.593741E+05	8.939969E+04	6.989586E+06	6.291004E+05	1.260775E+06	1.681338E+06
337	5.994632E+07	6.893518E+03	1.036024E+07	1.026816E+06	0.000000E+00	1.033710E+06	4.760535E+05	5.892253E+06	1.534913E+06	1.188364E+06	1.268656E+06
338	5.996488E+07	1.716923E+03	1.102771E+07	3.459601E+05	0.000000E+00	3.476770E+05	9.325394E+05	4.773005E+06	2.762783E+06	9.899122E+05	1.569472E+06
339	5.993174E+07	4.504015E+03	1.069516E+07	7.088703E+05	0.000000E+00	7.133743E+05	9.114449E+04	6.046838E+06	2.775992E+06	1.068576E+06	7.126071E+05
340	5.993638E+07	5.427096E+03	1.050777E+07	8.906826E+05	0.000000E+00	8.961097E+05	2.187415E+05	4.912978E+06	2.291556E+06	1.568571E+06	1.515926E+06
341	5.996601E+07	4.152455E+03	1.066043E+07	7.096786E+05	0.000000E+00	7.138311E+05	9.600246E+05	4.772774E+06	2.848964E+06	1.416977E+06	6.616926E+05
342	5.996407E+07	5.216121E+03	1.053822E+07	8.327653E+05	0.000000E+00	8.379814E+05	9.166402E+05	6.013470E+06	2.103999E+06	1.328433E+06	1.756737E+05
343	5.995365E+07	1.880574E+03	1.113387E+07	2.508731E+05	0.000000E+00	2.527537E+05	6.534792E+05	8.981728E+06	1.290243E+06	9.923995E+04	1.091804E+05
344	5.992962E+07	5.095658E+03	1.052905E+07	8.765040E+05	0.000000E+00	8.815997E+05	5.839398E+04	6.661346E+06	1.027038E+06	1.782111E+06	1.000159E+06
345	5.994492E+07	1.108943E+03	1.120590E+07	1.883314E+05	0.000000E+00	1.894403E+05	4.210679E+05	5.964643E+06	3.021016E+06	3.692342E+05	1.429941E+06
346	5.992998E+07	2.288419E+03	1.094026E+07	4.677437E+05	0.000000E+00	4.700321E+05	4.775975E+04	7.014486E+06	2.441835E+06	1.370391E+06	6.578929E+04
347	5.994532E+07	6.836694E+03	1.029385E+07	1.094264E+06	0.000000E+00	1.101101E+06	4.584120E+05	6.518716E+06	7.818187E+05	1.762472E+06	7.724346E+05
348	5.993928E+07	4.442040E+03	1.079834E+07	5.982037E+05	0.000000E+00	6.026457E+05	2.971991E+05	9.104106E+06	7.683497E+05	2.776770E+05	3.510072E+05
349	5.994952E+07	4.182808E+03	1.082101E+07	5.655523E+05	0.000000E+00	5.697351E+05	5.593696E+05	9.061971E+06	5.089811E+05	2.788474E+05	4.118378E+05
350	5.996973E+07	2.285814E+03	1.100889E+07	3.593742E+05	0.000000E+00	3.616600E+05	1.067756E+06	6.076844E+06	1.412727E+06	5.393731E+05	1.912187E+06
351	5.995407E+07	3.373192E+03	1.092233E+07	4.605019E+05	0.000000E+00	4.638751E+05	6.779684E+05	8.647407E+06	3.099303E+05	2.588474E+05	1.028173E+06
352	5.993109E+07	3.055557E+03	1.083298E+07	5.731443E+05	0.000000E+00	5.761999E+05	8.064023E+04	5.725899E+06	2.409904E+06	1.434429E+06	1.182106E+06
353	5.993414E+07	1.642865E+03	1.107990E+07	3.245932E+05	0.000000E+00	3.262361E+05	1.607262E+05	5.719429E+06	2.152905E+06	8.976464E+05	2.149190E+06
354	5.993469E+07	6.655050E+03	1.047615E+07	9.227725E+05	0.000000E+00	9.294276E+05	1.705967E+05	5.574369E+06	2.518865E+06	6.201976E+05	1.592122E+06
355	5.993367E+07	5.612275E+03	1.063131E+07	7.696764E+05	0.000000E+00	7.752887E+05	1.597522E+05	7.985209E+06	7.304791E+05	4.575810E+05	1.298287E+06
356	5.996652E+07	4.039826E+03	1.072253E+07	6.471780E+05	0.000000E+00	6.512178E+05	9.950943E+05	5.465479E+06	9.507547E+05	1.045862E+06	2.265339E+06
357	5.993269E+07	4.320726E+03	1.072011E+07	6.831504E+05	0.000000E+00	6.874711E+05	1.430056E+05	7.442596E+06	2.457017E+05	1.049145E+06	1.839665E+06
358	5.993628E+07	1.794274E+03	1.113431E+07	2.678880E+05	0.000000E+00	2.696823E+05	2.150909E+05	6.820236E+06	1.829064E+06	3.141130E+05	1.955808E+06
359	5.995139E+07	4.893426E+03	1.057335E+07	8.106389E+05	0.000000E+00	8.155323E+05	6.026142E+05	5.377623E+06	1.784812E+06	1.472331E+06	1.335966E+06
360	5.996062E+07	5.654220E+03	1.059614E+07	7.778574E+05	0.000000E+00	7.835116E+05	8.406767E+05	6.669182E+06	1.051867E+06	4.796804E+05	1.554729E+06
361	5.994454E+07	1.029141E+03	1.118932E+07	2.053853E+05	0.000000E+00	2.064144E+05	4.255862E+05	6.510785E+06	1.759995E+06	5.780828E+05	1.914874E+06
362	5.995607E+07	5.930901E+03	1.060414E+07	7.741210E+05	0.000000E+00	7.800519E+05	7.035185E+05	6.760674E+06	2.756232E+06	1.816398E+05	2.020777E+05
363	5.993073E+07	5.249366E+03	1.068491E+07	7.193787E+05	0.000000E+00	7.246281E+05	6.184173E+04	6.943326E+06	2.828553E+06	4.239322E+05	4.272603E+05
364	5.994809E+07	1.556694E+03	1.116516E+07	2.254613E+05	0.000000E+00	2.270180E+05	4.963326E+05	6.924527E+06	3.132843E+06	2.190203E+05	3.924376E+05
365	5.993912E+07	6.181173E+03	1.044370E+07	9.512698E+05	0.000000E+00	9.574510E+05	2.833075E+05	4.063546E+06	2.856741E+06	1.300630E+06	1.939473E+06
366	5.994989E+07	7.223637E+03	1.035062E+07	1.032543E+06	0.000000E+00	1.039767E+06	5.685942E+05	5.681304E+06	1.389695E+06	9.111008E+05	1.799924E+06
367	5.997018E+07	4.278016E+03	1.080423E+07	5.615849E+05	0.000000E+00	5.658629E+05	1.087165E+06	6.884187E+06	5.788934E+05	1.556629E+05	2.098324E+06
368	5.993935E+07	3.561149E+03	1.081662E+07	5.807385E+05	0.000000E+00	5.842996E+05	2.779896E+05	6.174413E+06	3.166504E+06	1.000735E+06	1.969755E+05
369	5.996294E+07	3.788072E+03	1.074831E+07	6.252409E+05	0.000000E+00	6.290290E+05	8.812920E+05	3.438299E+06	3.279159E+06	1.122167E+06	2.027389E+06
370	5.994523E+07	7.509701E+03	1.021923E+07	1.168297E+06	0.000000E+00	1.175807E+06	4.569388E+05	5.603584E+06	9.677222E+05	1.676857E+06	1.514130E+06
371	5.996066E+07	3.831891E+03	1.087493E+07	5.008494E+05	0.000000E+00	5.046813E+05	8.178979E+05	5.427120E+06	3.201476E+06	1.227260E+05	1.305709E+06
372	5.994280E+07	6.871948E+03	1.039659E+07	9.940049E+05	0.000000E+00	1.000877E+06	3.705515E+05	4.396696E+06	3.210205E+06	9.569868E+05	1.462151E+06
373	5.992787E+07	3.295447E+03	1.077537E+07	6.337297E+05	0.000000E+00	6.370251E+05	1.771647E+03	4.613055E+06	2.514002E+06	1.666946E+06	1.979598E+06
374	5.993746E+07	2.850415E+03	1.103487E+07	3.650830E+05	0.000000E+00	3.679334E+05	2.309763E+05	8.034820E+06	2.611015E+06	3.374126E+04	1.243182E+05
375	5.995900E+07	4.697870E+03	1.060424E+07	7.723378E+05	0.000000E+00	7.770357E+05	7.931156E+05	5.257318E+06	1.937091E+06	1.368068E+06	1.248645E+06
376	5.996539E+07	4.216753E+03	1.061716E+07	7.535033E+05	0.000000E+00	7.577201E+05	9.773221E+05	5.717508E+06	5.515858E+04	1.691483E+06	2.175689E+06
377	5.996886E+07	5.716899E+03	1.045425E+07	9.114422E+05	0.000000E+00	9.171591E+05	1.049397E+06	4.862391E+06	1.497189E+06	1.446177E+06	1.599091E+06
378	5.992875E+07	3.076730E+03	1.081836E+07	5.900805E+05	0.000000E+00	5.931572E+05	2.093229E+04	7.022688E+06	2.117784E+06	1.544090E+06	1.128706E+05
379	5.996358E+07	5.146463E+03	1.071710E+07	6.544479E+05	0.000000E+00	6.595944E+05	8.943694E+05	6.392298E+06	2.735742E+06	2.465883E+04	6.700307E+05
380	5.993190E+07	1.624398E+03	1.111026E+07	2.964860E+05	0.000000E+00	2.981104E+05	1.158500E+05	7.581644E+06	7.600339E+05	6.994269E+05	1.953307E+06
381	5.994322E+07	1.749424E+03	1.102395E+07	3.713462E+05	0.000000E+00	3.730956E+05	3.950244E+05	7.046503E+06	1.432630E+06	1.153542E+06	9.962554E+05
382	5.996107E+07	9.619458E+02	1.122772E+07	1.505128E+05	0.000000E+00	1.514747E+05	8.231102E+05	6.769972E+06	3.253526E+06	2.214197E+05	1.596949E+05
383	5.993169E+07	5.431657E+03	1.049441E+07	9.087406E+05	0.000000E+00	9.141723E+05	1.190517E+05	7.106239E+06	2.545763E+05	1.703030E+06	1.311511E+06
384	5.994975E+07	3.432231E+03	1.076972E+07	6.173758E+05	0.000000E+00	6.208080E+05	5.622479E+05	6.336554E+06	1.438645E+06	1.408020E+06	1.024250E+06
385	5.993707E+07	9.069394E+02	1.119226E+07	2.100334E+05	0.000000E+00	2.109403E+05	2.260136E+05	6.574385E+06	2.607006E+06	7.327775E+05	1.052078E+06
386	5.995969E+07	1.675178E+03	1.108113E+07	2.977740E+05	0.000000E+00	2.994492E+05	8.066668E+05	6.628335E+06	1.864397E+06	6.599079E+05	1.121826E+06
387	5.995886E+07	4.200625E+03	1.077408E+07	6.031268E+05	0.000000E+00	6.073274E+05	7.800145E+05	6.770284E+06	2.289680E+06	5.505200E+05	3.835768E+05
388	5.994992E+07	1.178066E+03	1.118329E+07	2.058767E+05	0.000000E+00	2.070548E+05	5.576894E+05	7.308087E+06	1.860627E+06	4.369093E+05	1.019982E+06
389	5.994970E+07	5.644053E+03	1.053384E+07	8.510800E+05	0.000000E+00	8.567241E+05	5.486595E+05	4.631781E+06	2.858962E+06	1.052787E+06	1.441649E+06
390	5.995171E+07	5.252864E+03	1.069743E+07	6.858770E+05	0.000000E+00	6.911299E+05	6.137214E+05	6.867919E+06	1.132470E+06	1.628411E+05	1.920481E+06
391	5.992969E+07	5.701402E+03	1.050357E+07	9.013068E+05	0.000000E+00	9.070082E+05	6.137650E+04	7.105715E+06	8.006284E+05	1.383300E+06	1.152554E+06
392	5.996439E+07	2.837319E+03	1.087357E+07	4.994725E+05	0.000000E+00	5.023098E+05	9.331482E+05	6.130713E+06	1.409861E+06	1.080180E+06	1.319665E+06
393	5.994275E+07	7.946990E+03	1.018623E+07	1.203342E+06	0.000000E+00	1.211289E+06	3.763824E+05	4.245664E+06	2.705183E+06	1.520792E+06	1.338209E+06
394	5.994069E+07	7.678958E+03	1.021069E+07	1.181216E+06	0.000000E+00	1.188895E+06	3.310321E+05	4.369690E+06	2.140460E+06	1.611484E+06	1.758027E+06
395	5.996963E+07	6.183181E+03	1.043427E+07	9.301903E+05	0.000000E+00	9.363735E+05	1.069629E+06	5.209601E+06	1.316615E+06	1.136536E+06	1.701892E+06
396	5.994292E+07	4.574340E+03	1.071475E+07	6.780249E+05	0.000000E+00	6.825992E+05	3.904247E+05	6.989139E+06	1.212754E+06	7.628706E+05	1.359563E+06
397	5.995428E+07	2.682645E+03	1.094226E+07	4.410464E+05	0.000000E+00	4.437290E+05	6.809162E+05	7.399848E+06	8.270314E+05	7.813290E+05	1.253137E+06
398	5.994751E+07	4.757179E+03	1.067942E+07	7.085766E+05	0.000000E+00	7.133338E+05	4.924476E+05	6.375309E+06	2.467805E+06	8.199049E+05	5.239537E+05
399	5.995796E+07	1.408532E+03	1.110551E+07	2.753946E+05	0.000000E+00	2.768031E+05	7.787470E+05	8.799698E+06	7.697075E+04	7.473052E+05	7.027882E+05
400	5.995111E+07	2.209695E+03	1.104129E+07	3.456700E+05	0.000000E+00	3.478797E+05	6.052539E+05	7.665800E+06	3.958220E+05	5.080530E+05	1.866359E+06
401	5.995423E+07	4.550117E+03	1.061873E+07	7.627607E+05	0.000000E+00	7.673108E+05	6.799106E+05	7.022687E+06	9.251915E+05	1.438216E+06	5.527229E+05
402	5.996259E+07	1.629931E+03	1.116746E+07	2.085821E+05	0.000000E+00	2.102120E+05	8.768678E+05	6.747583E+06	2.068599E+06	1.790538E+04	1.456508E+06
403	5.995874E+07	3.109134E+03	1.078651E+07	5.919116E+05	0.000000E+00	5.950207E+05	8.021644E+05	7.108936E+06	2.464471E+05	1.526636E+06	1.102328E+06
404	5.993062E+07	9.455292E+02	1.119129E+07	2.174165E+05	0.000000E+00	2.183620E+05	8.197299E+04	9.976701E+06	2.636214E+05	7.520058E+05	1.169864E+05
405	5.995304E+07	1.631568E+03	1.113277E+07	2.528319E+05	0.000000E+00	2.544635E+05	6.406636E+05	7.383450E+06	1.513632E+06	3.566714E+05	1.238350E+06
406	5.995077E+07	4.493812E+03	1.069645E+07	6.885535E+05	0.000000E+00	6.930473E+05	5.706017E+05	3.926901E+06	3.419669E+06	9.222346E+05	1.857045E+06
407	5.994979E+07	5.971275E+03	1.058834E+07	7.961624E+05	0.000000E+00	8.021337E+05	5.631417E+05	5.951457E+06	1.547093E+06	3.118795E+05	2.214772E+06
408	5.996536E+07	5.506803E+03	1.053183E+07	8.375691E+05	0.000000E+00	8.430759E+05	9.632529E+05	7.263023E+06	6.953677E+05	1.082454E+06	5.277300E+05
409	5.992863E+07	2.849065E+03	1.097895E+07	4.298456E+05	0.000000E+00	4.326947E+05	3.056108E+04	9.802715E+06	3.971881E+05	5.331943E+05	2.152867E+05
410	5.996992E+07	3.450375E+03	1.072155E+07	6.453509E+05	0.000000E+00	6.488013E+05	1.079757E+06	5.690572E+06	9.879796E+05	1.605538E+06	1.357703E+06
411	5.993647E+07	6.006334E+03	1.055410E+07	8.436931E+05	0.000000E+00	8.496994E+05	2.379509E+05	8.525420E+06	1.528444E+04	6.433513E+05	1.132091E+06
412	5.996673E+07	2.516911E+03	1.085458E+07	5.164406E+05	0.000000E+00	5.189575E+05	1.001775E+06	5.231249E+06	9.091649E+05	1.522557E+06	2.189835E+06
413	5.994795E+07	3.049896E+03	1.087784E+07	5.114274E+05	0.000000E+00	5.144773E+05	5.291591E+05	6.845043E+06	3.537938E+05	9.652269E+05	2.184615E+06
414	5.995356E+07	2.712736E+03	1.088666E+07	4.973360E+05	0.000000E+00	5.000487E+05	6.433835E+05	6.361813E+06	2.614935E+06	1.185007E+06	8.151874E+04
415	5.996519E+07	1.900237E+03	1.107075E+07	3.024291E+05	0.000000E+00	3.043293E+05	9.315246E+05	5.612243E+06	3.212024E+06	4.766576E+05	8.383047E+05
416	5.995077E+07	6.079744E+03	1.051717E+07	8.662453E+05	0.000000E+00	8.723250E+05	5.822892E+05	4.745567E+06	2.303323E+06	7.453648E+05	2.140628E+06
417	5.994635E+07	1.774261E+03	1.104056E+07	3.515867E+05	0.000000E+00	3.533610E+05	4.879179E+05	6.901947E+06	3.909413E+05	9.773821E+05	2.282372E+06
418	5.993986E+07	6.187522E+03	1.041707E+07	9.771545E+05	0.000000E+00	9.833420E+05	3.012019E+05	3.806265E+06	2.984043E+06	1.493549E+06	1.832011E+06
419	5.993818E+07	6.301927E+03	1.058327E+07	8.125242E+05	0.000000E+00	8.188261E+05	2.467978E+05	6.168587E+06	3.261046E+06	1.158972E+05	7.909438E+05
420	5.995100E+07	4.650565E+03	1.057127E+07	8.133526E+05	0.000000E+00	8.180032E+05	5.974298E+05	5.534453E+06	1.384974E+06	1.729588E+06	1.324822E+06
421	5.994422E+07	4.446443E+03	1.078505E+07	6.065530E+05	0.000000E+00	6.109994E+05	4.045392E+05	6.348099E+06	2.825978E+06	3.376119E+05	8.688227E+05
422	5.993161E+07	7.913595E+03	1.017508E+07	1.225659E+06	0.000000E+00	1.233573E+06	1.019256E+05	5.328944E+06	1.900968E+06	1.724947E+06	1.118300E+06
423	5.994710E+07	3.141405E+03	1.076667E+07	6.233615E+05	0.000000E+00	6.265029E+05	5.046112E+05	7.513764E+06	4.265511E+05	1.737130E+06	5.846114E+05
424	5.996782E+07	3.815265E+03	1.070724E+07	6.613857E+05	0.000000E+00	6.652010E+05	1.014578E+06	6.156613E+06	1.817609E+06	1.373716E+06	3.447285E+05
425	5.994332E+07	3.205660E+03	1.088242E+07	5.113308E+05	0.000000E+00	5.145365E+05	3.836737E+05	5.932462E+06	2.789561E+06	8.128752E+05	9.638457E+05
426	5.995379E+07	2.902194E+03	1.080849E+07	5.750866E+05	0.000000E+00	5.779888E+05	6.602440E+05	5.980264E+06	1.853652E+06	1.598641E+06	7.156916E+05
427	5.993265E+07	2.964962E+03	1.085810E+07	5.465622E+05	0.000000E+00	5.495272E+05	1.296211E+05	6.113867E+06	1.545703E+06	1.318145E+06	1.750766E+06
428	5.993328E+07	3.557350E+03	1.091593E+07	4.875042E+05	0.000000E+00	4.910615E+05	1.251412E+05	6.138110E+06	3.115831E+06	2.872961E+05	1.249551E+06
429	5.994969E+07	6.268794E+03	1.039516E+07	9.891530E+05	0.000000E+00	9.954218E+05	5.470270E+05	3.039690E+06	3.367237E+06	1.506735E+06	1.934473E+06
430	5.996208E+07	3.123917E+03	1.094307E+07	4.319870E+05	0.000000E+00	4.351109E+05	8.662761E+05	8.062807E+06	1.561414E+06	2.821440E+05	1.704316E+05
431	5.994980E+07	2.710382E+03	1.102617E+07	3.615852E+05	0.000000E+00	3.642956E+05	5.550134E+05	8.757271E+06	1.455509E+06	1.431358E+05	1.152444E+05
432	5.995598E+07	3.181389E+03	1.082684E+07	5.542653E+05	0.000000E+00	5.574467E+05	7.159328E+05	5.222020E+06	2.015087E+06	1.166741E+06	1.707064E+06
433	5.994040E+07	4.134185E+03	1.072370E+07	6.720341E+05	0.000000E+00	6.761683E+05	3.257113E+05	7.370756E+06	1.203927E+06	1.145206E+06	6.781030E+05
434	5.996987E+07	1.935580E+03	1.099521E+07	3.732494E+05	0.000000E+00	3.751850E+05	1.071028E+06	5.922870E+06	1.510036E+06	9.869905E+05	1.504283E+06
435	5.996914E+07	2.512042E+03	1.088535E+07	4.832637E+05	0.000000E+00	4.857757E+05	1.062029E+06	7.828804E+06	2.797843E+05	1.272107E+06	4.426276E+05
436	5.993396E+07	4.972246E+03	1.059973E+07	8.016142E+05	0.000000E+00	8.065864E+05	1.684265E+05	7.835860E+06	6.635642E+05	1.326197E+06	6.056820E+05
437	5.993268E+07	1.788035E+03	1.116411E+07	2.416878E+05	0.000000E+00	2.434758E+05	1.035830E+05	7.311309E+06	3.314027E+06	1.186595E+05	3.165306E+05
438	5.994055E+07	4.375866E+03	1.069687E+07	6.984795E+05	0.000000E+00	7.028554E+05	3.238915E+05	6.409766E+06	1.879618E+06	1.113384E+06	9.702114E+05
439	5.995938E+07	8.222161E+02	1.124554E+07	1.345251E+05	0.000000E+00	1.353473E+05	8.006064E+05	7.066923E+06	1.612212E+06	2.344484E+05	1.531350E+06
440	5.996737E+07	7.261891E+03	1.028457E+07	1.081070E+06	0.000000E+00	1.088332E+06	1.007611E+06	6.677900E+06	1.339693E+06	1.247132E+06	1.223131E+04
441	5.996946E+07	1.807493E+03	1.107649E+07	2.925174E+05	0.000000E+00	2.943249E+05	1.054828E+06	5.460704E+06	2.051476E+06	4.906904E+05	2.018789E+06
442	5.994870E+07	3.625528E+03	1.073813E+07	6.498146E+05	0.000000E+00	6.534401E+05	5.311140E+05	6.915578E+06	1.653263E+06	1.469389E+06	1.687876E+05
443	5.993959E+07	3.836227E+03	1.074444E+07	6.524036E+05	0.000000E+00	6.562398E+05	2.955425E+05	5.989626E+06	2.322017E+06	1.284225E+06	8.530296E+05
444	5.993060E+07	4.949615E+03	1.063323E+07	7.714843E+05	0.000000E+00	7.764339E+05	7.057105E+04	5.612052E+06	2.272369E+06	1.116472E+06	1.561764E+06
445	5.995220E+07	7.001912E+03	1.028093E+07	1.100140E+06	0.000000E+00	1.107142E+06	6.169732E+05	5.464963E+06	2.245114E+06	1.646858E+06	3.070180E+05
446	5.995299E+07	4.544669E+03	1.064030E+07	7.424340E+05	0.000000E+00	7.469787E+05	6.372581E+05	4.436800E+06	2.471694E+06	1.287171E+06	1.807378E+06
447	5.994838E+07	4.747708E+03	1.063171E+07	7.554271E+05	0.000000E+00	7.601748E+05	5.321959E+05	8.003679E+06	6.746677E+05	1.189487E+06	2.316791E+05
448	5.994069E+07	6.894961E+03	1.041839E+07	9.742947E+05	0.000000E+00	9.811897E+05	3.336331E+05	7.649721E+06	1.081738E+06	7.829812E+05	5.703197E+05
449	5.993343E+07	3.146895E+03	1.082805E+07	5.756395E+05	0.000000E+00	5.787864E+05	1.530092E+05	6.725644E+06	1.116024E+06	1.364720E+06	1.468657E+06
450	5.994881E+07	2.421390E+03	1.099572E+07	3.933211E+05	0.000000E+00	3.957425E+05	5.256819E+05	4.816136E+06	2.818969E+06	6.685243E+05	2.166407E+06
451	5.996529E+07	5.620902E+03	1.061566E+07	7.537011E+05	0.000000E+00	7.593220E+05	9.405708E+05	4.981927E+06	2.878979E+06	3.263057E+05	1.487877E+06
452	5.995792E+07	1.042974E+03	1.114939E+07	2.319163E+05	0.000000E+00	2.329593E+05	7.669478E+05	6.625372E+06	1.483479E+06	7.686884E+05	1.504903E+06
453	5.995610E+07	4.751625E+03	1.061620E+07	7.632214E+05	0.000000E+00	7.679730E+05	7.071644E+05	3.719808E+06	3.326227E+06	1.245626E+06	1.617372E+06
454	5.995951E+07	3.103081E+03	1.075839E+07	6.192572E+05	0.000000E+00	6.223603E+05	8.016997E+05	4.275519E+06	2.546524E+06	1.742862E+06	1.391789E+06
455	5.995436E+07	2.245987E+03	1.104665E+07	3.370131E+05	0.000000E+00	3.392591E+05	6.741000E+05	8.406730E+06	1.249648E+06	4.061412E+05	3.100293E+05
456	5.994710E+07	7.821167E+03	1.020711E+07	1.178247E+06	0.000000E+00	1.186068E+06	5.014902E+05	5.319502E+06	1.225246E+06	1.450231E+06	1.710642E+06
457	5.995124E+07	5.502752E+03	1.054383E+07	8.396874E+05	0.000000E+00	8.451902E+05	5.988867E+05	5.425418E+06	1.771503E+06	1.102690E+06	1.645336E+06
458	5.995865E+07	4.400757E+03	1.080904E+07	5.681866E+05	0.000000E+00	5.725874E+05	7.765892E+05	5.818268E+06	2.358821E+06	8.697362E+04	1.768386E+06
459	5.993575E+07	7.110662E+03	1.029783E+07	1.099573E+06	0.000000E+00	1.106684E+06	2.008261E+05	4.406062E+06	2.574999E+06	1.536643E+06	1.579303E+06
460	5.995888E+07	2.807318E+03	1.087988E+07	4.987112E+05	0.000000E+00	5.015185E+05	7.743933E+05	4.629261E+06	3.304900E+06	1.103525E+06	1.067796E+06
461	5.996205E+07	7.546101E+02	1.121570E+07	1.617693E+05	0.000000E+00	1.625239E+05	8.827996E+05	8.842457E+06	8.548127E+02	5.098073E+05	9.797801E+05
462	5.992861E+07	7.147375E+03	1.031897E+07	1.085552E+06	0.000000E+00	1.092699E+06	1.780230E+04	4.417763E+06	2.754941E+06	1.393061E+06	1.735402E+06
