simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
570	5.828554E+07	2.424764E+04	1.080254E+07	6.619313E+05	3.905504E+04	7.252340E+05	2.458759E+05	5.321047E+06	2.488559E+06	1.188191E+06	1.558808E+06
571	5.841830E+07	2.310364E+04	1.091179E+07	4.284924E+05	2.486440E+04	4.764604E+05	5.999654E+05	7.583687E+06	1.215446E+06	7.348123E+04	1.439152E+06
572	5.852781E+07	2.128016E+04	1.080850E+07	4.250789E+05	2.196990E+04	4.683289E+05	5.991226E+05	8.064149E+06	1.802748E+06	2.890815E+05	5.338903E+04
573	5.822538E+07	2.242161E+04	1.127906E+07	2.651902E+05	1.732444E+04	3.049363E+05	3.517982E+05	6.550174E+06	2.873760E+06	2.542811E+05	1.248998E+06
574	5.840361E+07	2.628358E+04	1.041527E+07	9.128477E+05	5.168671E+04	9.908180E+05	5.830126E+05	6.357842E+06	1.920034E+06	7.004817E+05	8.538612E+05
575	5.814360E+07	2.398799E+04	1.122239E+07	3.959606E+05	2.641056E+04	4.463592E+05	8.045685E+04	5.794192E+06	2.851657E+06	5.837345E+05	1.912282E+06
576	5.833156E+07	2.381072E+04	1.084468E+07	5.759221E+05	3.365962E+04	6.333925E+05	5.704638E+04	6.752409E+06	2.453827E+06	5.689938E+05	1.012370E+06
577	5.854062E+07	2.370798E+04	1.045116E+07	7.531033E+05	3.755586E+04	8.143672E+05	7.023288E+04	7.917200E+06	1.004865E+06	6.802965E+05	7.785421E+05
578	5.852462E+07	2.021400E+04	1.092842E+07	3.164679E+05	1.608554E+04	3.527675E+05	9.635216E+04	8.096209E+06	5.034255E+05	5.825315E+05	1.649851E+06
579	5.805543E+07	2.688929E+04	1.108972E+07	5.983973E+05	4.269656E+04	6.679832E+05	6.028897E+05	5.009758E+06	2.798120E+06	5.325822E+05	2.146285E+06
580	5.857272E+07	1.942166E+04	1.090570E+07	2.925580E+05	1.417708E+04	3.261568E+05	2.258873E+05	8.372372E+06	6.667582E+05	5.907091E+05	1.049936E+06
581	5.852107E+07	2.325383E+04	1.048101E+07	7.444026E+05	3.818608E+04	8.058425E+05	7.685675E+05	6.648514E+06	1.817402E+06	9.774735E+05	2.690342E+05
582	5.849823E+07	2.399416E+04	1.061950E+07	6.302150E+05	3.389810E+04	6.881072E+05	6.045903E+05	7.814218E+06	8.985774E+05	2.179250E+05	1.084150E+06
583	5.855617E+07	2.552459E+04	1.009402E+07	1.079660E+06	5.293176E+04	1.158117E+06	2.705894E+05	6.802202E+06	1.349708E+06	1.271643E+06	3.998647E+05
584	5.865086E+07	2.479586E+04	1.005787E+07	1.024486E+06	4.798430E+04	1.097266E+06	9.802188E+05	7.121621E+06	6.225147E+05	1.122598E+06	2.109001E+05
585	5.794439E+07	2.802861E+04	1.113587E+07	6.548369E+05	4.986741E+04	7.327329E+05	7.870368E+05	4.571412E+06	3.321995E+06	4.864209E+05	1.968917E+06
586	5.835054E+07	2.379516E+04	1.064350E+07	7.522413E+05	4.216477E+04	8.182013E+05	1.539702E+05	5.602040E+06	3.016532E+06	1.307375E+06	5.635577E+05
587	5.852698E+07	2.184354E+04	1.066152E+07	5.678674E+05	2.854327E+04	6.182542E+05	3.582517E+05	7.407828E+06	1.521376E+06	8.175371E+05	5.565015E+05
588	5.854968E+07	2.250410E+04	1.066182E+07	5.430432E+05	2.733130E+04	5.928786E+05	3.748809E+04	8.733145E+06	4.546381E+05	2.735279E+05	1.162987E+06
589	5.859150E+07	2.090680E+04	1.062553E+07	5.418189E+05	2.586280E+04	5.885885E+05	6.208392E+05	7.521495E+06	1.381574E+06	9.235525E+05	1.780603E+05
590	5.843021E+07	2.577170E+04	1.037913E+07	9.252341E+05	5.091162E+04	1.001917E+06	8.456148E+05	5.563126E+06	1.537844E+06	1.157757E+06	1.274741E+06
591	5.829919E+07	2.037302E+04	1.132180E+07	1.578254E+05	9.517944E+03	1.877164E+05	3.415894E+05	6.745176E+06	3.005281E+06	4.196327E+05	8.100874E+05
592	5.848378E+07	2.095485E+04	1.084814E+07	4.326406E+05	2.266077E+04	4.762563E+05	9.106468E+05	6.481211E+06	1.876686E+06	9.081371E+05	6.714335E+05
593	5.851806E+07	2.048854E+04	1.095073E+07	2.994145E+05	1.566916E+04	3.355722E+05	3.671682E+05	8.426045E+06	1.402625E+06	1.791996E+05	5.756694E+05
594	5.840429E+07	2.081393E+04	1.097390E+07	3.894846E+05	2.092646E+04	4.312250E+05	1.724785E+05	6.582396E+06	2.487898E+06	9.604270E+05	7.706694E+05
595	5.846092E+07	2.359735E+04	1.065023E+07	6.379089E+05	3.456730E+04	6.960736E+05	4.631965E+05	7.290890E+06	1.743968E+06	4.903571E+05	6.617960E+05
596	5.801061E+07	2.829484E+04	1.084830E+07	8.696700E+05	6.064508E+04	9.586099E+05	1.839454E+05	3.996292E+06	3.317559E+06	1.227063E+06	2.123361E+06
597	5.859467E+07	2.465049E+04	1.020787E+07	9.332819E+05	4.481940E+04	1.002752E+06	2.006345E+05	8.042732E+06	1.061566E+06	7.603546E+05	1.425732E+05
598	5.851206E+07	2.136383E+04	1.070256E+07	5.452218E+05	2.746833E+04	5.940539E+05	6.073429E+05	6.479226E+06	1.452770E+06	1.191710E+06	9.714725E+05
599	5.838308E+07	2.138226E+04	1.087199E+07	5.069375E+05	2.793165E+04	5.562514E+05	9.389375E+05	5.216263E+06	3.167184E+06	1.307535E+06	2.420535E+05
600	5.830901E+07	2.298969E+04	1.106091E+07	3.920314E+05	2.398871E+04	4.390098E+05	3.966835E+05	6.773223E+06	2.238249E+06	3.196172E+05	1.333092E+06
601	5.843564E+07	2.310084E+04	1.070460E+07	6.112167E+05	3.365370E+04	6.679713E+05	7.092478E+05	6.661969E+06	2.362185E+06	6.655514E+05	3.056277E+05
602	5.852403E+07	2.090931E+04	1.070966E+07	5.270312E+05	2.596918E+04	5.739097E+05	2.920641E+05	7.026483E+06	1.821062E+06	1.112842E+06	4.571908E+05
603	5.829199E+07	2.452215E+04	1.094081E+07	5.207888E+05	3.224614E+04	5.775571E+05	5.412717E+05	6.251280E+06	1.704654E+06	4.581486E+05	1.985378E+06
604	5.837321E+07	2.395731E+04	1.067234E+07	7.041960E+05	3.902718E+04	7.671805E+05	3.295793E+05	5.427755E+06	1.608442E+06	1.370712E+06	1.935790E+06
605	5.861631E+07	2.008440E+04	1.081026E+07	3.392393E+05	1.632756E+04	3.756512E+05	4.074898E+05	9.196025E+06	7.048267E+05	1.683482E+05	3.335612E+05
606	5.831842E+07	2.479292E+04	1.077614E+07	6.530567E+05	3.887445E+04	7.167240E+05	5.257197E+05	5.879476E+06	1.958985E+06	7.770486E+05	1.634853E+06
607	5.802273E+07	2.997024E+04	1.072931E+07	9.635251E+05	6.921727E+04	1.062713E+06	6.217275E+05	4.445499E+06	2.898830E+06	7.223153E+05	2.040854E+06
608	5.839799E+07	2.114317E+04	1.089208E+07	4.738362E+05	2.530710E+04	5.202864E+05	1.221887E+05	6.221347E+06	2.785296E+06	1.184601E+06	5.786246E+05
609	5.831637E+07	2.684688E+04	1.055165E+07	8.649277E+05	5.228954E+04	9.440642E+05	9.463881E+05	5.316734E+06	1.733035E+06	8.359768E+05	1.719451E+06
610	5.835440E+07	2.287109E+04	1.097539E+07	4.308985E+05	2.546760E+04	4.792372E+05	6.095221E+05	6.586706E+06	1.926037E+06	4.703059E+05	1.382763E+06
611	5.827138E+07	2.754123E+04	1.059206E+07	8.672842E+05	5.397780E+04	9.488032E+05	7.239097E+05	5.474901E+06	1.723073E+06	6.945837E+05	1.975510E+06
612	5.842224E+07	2.355475E+04	1.079650E+07	5.360113E+05	3.037632E+04	5.899424E+05	7.847696E+05	6.658739E+06	9.648838E+05	5.401303E+05	1.847906E+06
613	5.814306E+07	2.283069E+04	1.139112E+07	2.375190E+05	1.637637E+04	2.767260E+05	5.135240E+04	6.266843E+06	2.953526E+06	3.395951E+05	1.779740E+06
614	5.863094E+07	1.936901E+04	1.075867E+07	3.782609E+05	1.740133E+04	4.150312E+05	6.546415E+05	7.912731E+06	3.575360E+05	9.084661E+05	9.252588E+05
615	5.850881E+07	2.260165E+04	1.054623E+07	6.962368E+05	3.482457E+04	7.536631E+05	1.613267E+05	6.786144E+06	1.412049E+06	1.217555E+06	9.691233E+05
616	5.841974E+07	2.590710E+04	1.037862E+07	9.370185E+05	5.099881E+04	1.013924E+06	5.365181E+05	5.454631E+06	1.113976E+06	1.349963E+06	1.923467E+06
617	5.858273E+07	2.326969E+04	1.044841E+07	7.152691E+05	3.473167E+04	7.732704E+05	1.099337E+05	8.543412E+06	8.229560E+05	4.886302E+05	4.834579E+05
618	5.824788E+07	2.574657E+04	1.069651E+07	7.927197E+05	4.935075E+04	8.678170E+05	5.737936E+05	5.388904E+06	3.200177E+06	8.421135E+05	6.914906E+05
619	5.856952E+07	2.017344E+04	1.087578E+07	3.213196E+05	1.592323E+04	3.574163E+05	1.933471E+05	9.119167E+06	1.408903E+06	1.121931E+05	4.216413E+04
620	5.829492E+07	2.373157E+04	1.088967E+07	5.683184E+05	3.405495E+04	6.261049E+05	3.265690E+05	6.122718E+06	2.875874E+06	7.049040E+05	8.595670E+05
621	5.844137E+07	2.462953E+04	1.039967E+07	8.972551E+05	4.851757E+04	9.704023E+05	8.604499E+05	5.335304E+06	2.275909E+06	1.380548E+06	5.474319E+05
622	5.833874E+07	2.135142E+04	1.122683E+07	2.087167E+05	1.291886E+04	2.429870E+05	1.498435E+05	7.191577E+06	1.433535E+06	3.241344E+05	2.127673E+06
623	5.850227E+07	2.055720E+04	1.096982E+07	2.984137E+05	1.593069E+04	3.349016E+05	7.502256E+05	7.241219E+06	4.378086E+05	6.062022E+05	1.934303E+06
624	5.849047E+07	2.265611E+04	1.064744E+07	6.147663E+05	3.235336E+04	6.697757E+05	7.244466E+05	6.827047E+06	1.886900E+06	7.796274E+05	4.293970E+05
625	5.847393E+07	1.933087E+04	1.111347E+07	1.888927E+05	9.910174E+03	2.181338E+05	4.410053E+05	7.808614E+06	2.246252E+06	3.681615E+05	2.494235E+05
626	5.812445E+07	2.846958E+04	1.082740E+07	7.766407E+05	5.435188E+04	8.594622E+05	9.126534E+05	5.410511E+06	2.327009E+06	2.460582E+05	1.931085E+06
627	5.854145E+07	2.586967E+04	1.018447E+07	1.005586E+06	4.999211E+04	1.081448E+06	5.827236E+04	7.483840E+06	6.121288E+05	8.902803E+05	1.139918E+06
628	5.849689E+07	2.414644E+04	1.048990E+07	7.582141E+05	3.958925E+04	8.219498E+05	6.125099E+05	6.631925E+06	8.609867E+05	9.376028E+05	1.446820E+06
629	5.815882E+07	2.355768E+04	1.116500E+07	4.367424E+05	2.845750E+04	4.887575E+05	3.816079E+05	5.372071E+06	3.392570E+06	7.640732E+05	1.254625E+06
630	5.820856E+07	2.716784E+04	1.078460E+07	7.427969E+05	4.876894E+04	8.187336E+05	9.025366E+05	5.370716E+06	2.043214E+06	5.119346E+05	1.956117E+06
631	5.804276E+07	2.989162E+04	1.055441E+07	1.114530E+06	7.650163E+04	1.220923E+06	2.708544E+05	3.782824E+06	3.247436E+06	1.345205E+06	1.908015E+06
632	5.859349E+07	2.079221E+04	1.061706E+07	5.487895E+05	2.585919E+04	5.954409E+05	4.563194E+05	7.490552E+06	1.097506E+06	1.059839E+06	5.128259E+05
633	5.841886E+07	2.347737E+04	1.065993E+07	6.708330E+05	3.715296E+04	7.314633E+05	8.937312E+05	5.807102E+06	2.144818E+06	1.014650E+06	7.995986E+05
634	5.821184E+07	2.520709E+04	1.084768E+07	6.847391E+05	4.354384E+04	7.534900E+05	7.424427E+05	4.982603E+06	3.090968E+06	9.188419E+05	1.112780E+06
635	5.843589E+07	2.517592E+04	1.056980E+07	7.373361E+05	4.075226E+04	8.032643E+05	4.746157E+05	6.815360E+06	6.934453E+05	6.184578E+05	1.967852E+06
636	5.854119E+07	2.473567E+04	1.032735E+07	8.686261E+05	4.489973E+04	9.382615E+05	9.315092E+05	7.013677E+06	1.561141E+06	6.922976E+05	1.287093E+05
637	5.833575E+07	2.163774E+04	1.113630E+07	2.961489E+05	1.766472E+04	3.354514E+05	2.835501E+05	7.264802E+06	2.777721E+06	2.149038E+05	5.953004E+05
638	5.825272E+07	2.199225E+04	1.116742E+07	3.479502E+05	2.113899E+04	3.910814E+05	2.057721E+05	5.997508E+06	3.088774E+06	7.628534E+05	1.112474E+06
639	5.847544E+07	2.217412E+04	1.086131E+07	4.242807E+05	2.310996E+04	4.695648E+05	4.832913E+05	7.718480E+06	9.342344E+05	3.078343E+05	1.417419E+06
640	5.851118E+07	2.172507E+04	1.077819E+07	4.717815E+05	2.451280E+04	5.180194E+05	6.690012E+05	7.091134E+06	6.753124E+05	7.531731E+05	1.589518E+06
641	5.851725E+07	2.523693E+04	1.045487E+07	7.679340E+05	4.110844E+04	8.342793E+05	9.388601E+05	7.402876E+06	4.306550E+05	3.147515E+05	1.367672E+06
642	5.844775E+07	2.619106E+04	1.039617E+07	8.891161E+05	4.923529E+04	9.645424E+05	6.933447E+05	6.760208E+06	1.344795E+06	5.502090E+05	1.047573E+06
643	5.835088E+07	2.592464E+04	1.042882E+07	9.510971E+05	5.546916E+04	1.032491E+06	8.873597E+05	5.122834E+06	2.876385E+06	1.150484E+06	3.917345E+05
644	5.853695E+07	2.072026E+04	1.090768E+07	3.214826E+05	1.676450E+04	3.589674E+05	5.661560E+05	8.559838E+06	1.460172E+06	5.658625E+04	2.649136E+05
645	5.824135E+07	2.733593E+04	1.069722E+07	7.955782E+05	5.045033E+04	8.733645E+05	4.902238E+05	5.767113E+06	1.813410E+06	5.522911E+05	2.074107E+06
646	5.831636E+07	2.187024E+04	1.110236E+07	3.466515E+05	2.064950E+04	3.891712E+05	2.458718E+05	7.072829E+06	3.265843E+06	2.936887E+05	2.241183E+05
647	5.850004E+07	2.663934E+04	1.015568E+07	1.072954E+06	5.491305E+04	1.154506E+06	3.063447E+05	6.292888E+06	3.879310E+05	1.265455E+06	1.903005E+06
648	5.832877E+07	2.718545E+04	1.040002E+07	9.978004E+05	5.878912E+04	1.083775E+06	5.806809E+05	5.372927E+06	2.205881E+06	1.031291E+06	1.209191E+06
649	5.826474E+07	2.226829E+04	1.121410E+07	2.892378E+05	1.820886E+04	3.297150E+05	4.934809E+04	7.101434E+06	2.829372E+06	1.904185E+05	1.043492E+06
650	5.842374E+07	2.063677E+04	1.100573E+07	3.403648E+05	1.825951E+04	3.792610E+05	1.998559E+05	6.873667E+06	1.906422E+06	8.370207E+05	1.188723E+06
651	5.802381E+07	2.586928E+04	1.115143E+07	5.745588E+05	4.044291E+04	6.408710E+05	8.513304E+05	3.781315E+06	3.203335E+06	1.141995E+06	2.173366E+06
652	5.825668E+07	2.465489E+04	1.092782E+07	5.640182E+05	3.605998E+04	6.247330E+05	8.697271E+05	6.142471E+06	2.971864E+06	2.817227E+05	6.620012E+05
653	5.853442E+07	2.166314E+04	1.078653E+07	4.392295E+05	2.273126E+04	4.836239E+05	4.824086E+05	8.286529E+06	1.149993E+06	2.329337E+05	6.346390E+05
654	5.851654E+07	2.202858E+04	1.072693E+07	5.134187E+05	2.633346E+04	5.617808E+05	1.341050E+05	8.227579E+06	1.485188E+06	3.902858E+05	4.897594E+05
655	5.845731E+07	2.709562E+04	1.023355E+07	1.037290E+06	5.497219E+04	1.119358E+06	1.277689E+05	6.551960E+06	4.612457E+05	1.009229E+06	2.083278E+06
656	5.853865E+07	1.987330E+04	1.080074E+07	4.269480E+05	2.071198E+04	4.675333E+05	4.832186E+05	7.075125E+06	2.071557E+06	1.067519E+06	1.033124E+05
657	5.838411E+07	2.118682E+04	1.099122E+07	3.921081E+05	2.142610E+04	4.347210E+05	3.892745E+04	6.527615E+06	2.118774E+06	9.751028E+05	1.330754E+06
658	5.846700E+07	2.522293E+04	1.050062E+07	7.741022E+05	4.194350E+04	8.412686E+05	6.688373E+05	6.679928E+06	4.121324E+05	7.125211E+05	2.027128E+06
659	5.806781E+07	2.891162E+04	1.076743E+07	8.883363E+05	6.218175E+04	9.794297E+05	7.341009E+05	4.439965E+06	2.769345E+06	7.949441E+05	2.028989E+06
660	5.816801E+07	2.660460E+04	1.092767E+07	6.465828E+05	4.289307E+04	7.160805E+05	1.498345E+05	6.029264E+06	2.335228E+06	3.889165E+05	2.024349E+06
661	5.832082E+07	2.178841E+04	1.101874E+07	4.246047E+05	2.439141E+04	4.707845E+05	1.410352E+05	6.293394E+06	3.158558E+06	8.411549E+05	5.845804E+05
662	5.815365E+07	2.514347E+04	1.108581E+07	5.103787E+05	3.492025E+04	5.704424E+05	7.354556E+05	5.919164E+06	3.199066E+06	2.043715E+05	1.027704E+06
663	5.859294E+07	2.083762E+04	1.068232E+07	4.855359E+05	2.297848E+04	5.293520E+05	7.356138E+04	8.433817E+06	4.057356E+05	7.126642E+05	1.056512E+06
664	5.860242E+07	1.937066E+04	1.089755E+07	2.705935E+05	1.306229E+04	3.030265E+05	3.820265E+05	8.898092E+06	6.593366E+05	3.186300E+05	6.394409E+05
665	5.844761E+07	2.325720E+04	1.078990E+07	5.175966E+05	2.853392E+04	5.693877E+05	2.425728E+05	7.712653E+06	9.682779E+05	3.034817E+05	1.562858E+06
666	5.840552E+07	2.145471E+04	1.082810E+07	5.270671E+05	2.867737E+04	5.771992E+05	9.151968E+05	5.409547E+06	3.037452E+06	1.275714E+06	1.901740E+05
667	5.842299E+07	2.330708E+04	1.054554E+07	7.775176E+05	4.169601E+04	8.425207E+05	4.252698E+05	5.702888E+06	2.906713E+06	1.375972E+06	1.346920E+05
668	5.839175E+07	2.496053E+04	1.062446E+07	7.259745E+05	4.184253E+04	7.927776E+05	7.680359E+05	6.457018E+06	2.038937E+06	5.375363E+05	8.228950E+05
669	5.851467E+07	2.150481E+04	1.086036E+07	3.876300E+05	2.050091E+04	4.296357E+05	4.498196E+05	8.307578E+06	1.164836E+06	1.550073E+05	7.830861E+05
670	5.837070E+07	2.354308E+04	1.068672E+07	6.906098E+05	3.943786E+04	7.535907E+05	9.228804E+05	5.436893E+06	2.974046E+06	1.073645E+06	2.792354E+05
671	5.829362E+07	2.383494E+04	1.101665E+07	4.464591E+05	2.789621E+04	4.981902E+05	4.636736E+05	6.878233E+06	2.325908E+06	1.507890E+05	1.197999E+06
672	5.838723E+07	2.619965E+04	1.053181E+07	8.174165E+05	4.669805E+04	8.903142E+05	3.005826E+05	6.801009E+06	1.317404E+06	5.149492E+05	1.597805E+06
673	5.842465E+07	2.307985E+04	1.080694E+07	5.232599E+05	2.913742E+04	5.754772E+05	2.527552E+05	7.544538E+06	1.848337E+06	3.254511E+05	8.358319E+05
674	5.829386E+07	2.374635E+04	1.111294E+07	3.550269E+05	2.297104E+04	4.017442E+05	6.417613E+05	6.842891E+06	1.426115E+06	6.613339E+04	2.135955E+06
675	5.834905E+07	2.628879E+04	1.053716E+07	8.501729E+05	4.908669E+04	9.255484E+05	3.198831E+05	5.914779E+06	1.458168E+06	9.164618E+05	1.927805E+06
676	5.820497E+07	2.243200E+04	1.134934E+07	2.180250E+05	1.478571E+04	2.552427E+05	3.530182E+05	6.515512E+06	2.652329E+06	2.109622E+05	1.617457E+06
677	5.864450E+07	1.826827E+04	1.090059E+07	2.283656E+05	1.031207E+04	2.569459E+05	1.834053E+05	9.314988E+06	4.700776E+05	4.570072E+05	4.751004E+05
678	5.817186E+07	2.559154E+04	1.096744E+07	6.056106E+05	4.062160E+04	6.718237E+05	9.236658E+05	5.406893E+06	3.036588E+06	4.563276E+05	1.143912E+06
679	5.847347E+07	2.381895E+04	1.052875E+07	7.447850E+05	3.854117E+04	8.071452E+05	8.264320E+04	6.746542E+06	9.815970E+05	1.090599E+06	1.627321E+06
680	5.803351E+07	2.559346E+04	1.125450E+07	4.652695E+05	3.353744E+04	5.244004E+05	2.829420E+05	5.423050E+06	3.333990E+06	4.282303E+05	1.786215E+06
681	5.862642E+07	2.393630E+04	1.023892E+07	8.749668E+05	4.175694E+04	9.406600E+05	9.371711E+05	7.237509E+06	5.595112E+05	9.771041E+05	5.275957E+05
682	5.858985E+07	2.148236E+04	1.059808E+07	5.685950E+05	2.746923E+04	6.175466E+05	6.385313E+05	7.646571E+06	1.054492E+06	8.058991E+05	4.525688E+05
683	5.858244E+07	2.198550E+04	1.050981E+07	6.609679E+05	3.156289E+04	7.145163E+05	4.137591E+05	7.285590E+06	7.376032E+05	1.120236E+06	9.525906E+05
684	5.839881E+07	2.407419E+04	1.073337E+07	6.176420E+05	3.476738E+04	6.764836E+05	1.980320E+05	7.058941E+06	1.570550E+06	5.231654E+05	1.382631E+06
685	5.816660E+07	2.522413E+04	1.109737E+07	4.890060E+05	3.275831E+04	5.469885E+05	1.351341E+05	6.267321E+06	2.510602E+06	2.884007E+05	1.895841E+06
686	5.867918E+07	1.948722E+04	1.063343E+07	4.513918E+05	1.992505E+04	4.908041E+05	7.087618E+05	8.249209E+06	4.210842E+05	9.303772E+05	3.239798E+05
687	5.819502E+07	2.468050E+04	1.106816E+07	4.924655E+05	3.219308E+04	5.493391E+05	6.928429E+05	5.306321E+06	2.262553E+06	6.892227E+05	2.117140E+06
688	5.846827E+07	2.141740E+04	1.085566E+07	4.390785E+05	2.354452E+04	4.840405E+05	9.261675E+05	6.594876E+06	1.861976E+06	7.524923E+05	7.201183E+05
689	5.814461E+07	2.559013E+04	1.094524E+07	6.548380E+05	4.321145E+04	7.236396E+05	4.627107E+05	5.038639E+06	3.265932E+06	8.381156E+05	1.339791E+06
690	5.819962E+07	2.588694E+04	1.078845E+07	7.507297E+05	4.844222E+04	8.250589E+05	8.986818E+05	4.802638E+06	3.121042E+06	9.042301E+05	1.061813E+06
691	5.853747E+07	2.323366E+04	1.042520E+07	7.836791E+05	3.898043E+04	8.458932E+05	5.350890E+05	6.553871E+06	1.270088E+06	1.246724E+06	8.194003E+05
692	5.843252E+07	2.512728E+04	1.064327E+07	6.681148E+05	3.799040E+04	7.312325E+05	6.253625E+05	7.422858E+06	1.021184E+06	1.487864E+05	1.425021E+06
693	5.859109E+07	2.037000E+04	1.068899E+07	4.826544E+05	2.293153E+04	5.259559E+05	6.543292E+05	7.359478E+06	1.046542E+06	1.015835E+06	6.127855E+05
694	5.815012E+07	2.872182E+04	1.046145E+07	1.104413E+06	7.153358E+04	1.204668E+06	2.129430E+05	4.422290E+06	3.277963E+06	1.268021E+06	1.280187E+06
695	5.852219E+07	2.104432E+04	1.095916E+07	2.863196E+05	1.559979E+04	3.229637E+05	6.237288E+05	8.415949E+06	4.451444E+05	2.699993E+04	1.447283E+06
696	5.840238E+07	2.507914E+04	1.054209E+07	7.970815E+05	4.476857E+04	8.669293E+05	8.666794E+05	5.535039E+06	1.504816E+06	1.080726E+06	1.554774E+06
697	5.854241E+07	2.480760E+04	1.039279E+07	8.037642E+05	4.198100E+04	8.705528E+05	9.255221E+05	7.520396E+06	1.149223E+06	3.789143E+05	4.187094E+05
698	5.860741E+07	2.224415E+04	1.038824E+07	7.540855E+05	3.481561E+04	8.111453E+05	2.452231E+05	7.288673E+06	4.836173E+05	1.351318E+06	1.019375E+06
699	5.845328E+07	2.746194E+04	1.015644E+07	1.113268E+06	6.031530E+04	1.201046E+06	6.512949E+05	5.925997E+06	1.198696E+06	1.073335E+06	1.307068E+06
700	5.868998E+07	1.850018E+04	1.072669E+07	3.525983E+05	1.533821E+04	3.864367E+05	9.355099E+05	8.170538E+06	6.128948E+05	9.195373E+05	8.819766E+04
701	5.866958E+07	2.456647E+04	1.002618E+07	1.038120E+06	4.734758E+04	1.110034E+06	8.409850E+05	7.232938E+06	3.882247E+05	1.256220E+06	3.077957E+05
702	5.813296E+07	2.716298E+04	1.083889E+07	7.608946E+05	5.199115E+04	8.400487E+05	7.521069E+05	5.278088E+06	3.137554E+06	4.820870E+05	1.189000E+06
703	5.851715E+07	2.387979E+04	1.045424E+07	7.739497E+05	3.926208E+04	8.370916E+05	3.850625E+05	6.832375E+06	7.290968E+05	1.046614E+06	1.461045E+06
704	5.808905E+07	2.736496E+04	1.101780E+07	6.331008E+05	4.439347E+04	7.048593E+05	4.554607E+04	6.046157E+06	2.593123E+06	2.160440E+05	2.116846E+06
705	5.841982E+07	2.060858E+04	1.105841E+07	2.923950E+05	1.616227E+04	3.291658E+05	6.377235E+05	7.000381E+06	2.403782E+06	5.069142E+05	5.095898E+05
706	5.835316E+07	2.264210E+04	1.085103E+07	5.515534E+05	3.138456E+04	6.055800E+05	3.022550E+05	6.349337E+06	3.175127E+06	8.101038E+05	2.142003E+05
707	5.843966E+07	2.504932E+04	1.044324E+07	8.576284E+05	4.562794E+04	9.283056E+05	2.613438E+05	6.003837E+06	9.926224E+05	1.268636E+06	1.916735E+06
708	5.849669E+07	2.528588E+04	1.033257E+07	9.047867E+05	4.843137E+04	9.785040E+05	9.325031E+05	6.664221E+06	1.940552E+06	7.067328E+05	8.855397E+04
709	5.835168E+07	2.664722E+04	1.063863E+07	7.471664E+05	4.517679E+04	8.189904E+05	8.619251E+05	6.458223E+06	1.018272E+06	2.820328E+05	2.018099E+06
710	5.856332E+07	2.503040E+04	1.027048E+07	9.030370E+05	4.525565E+04	9.733230E+05	7.163022E+05	7.111527E+06	5.401079E+05	8.457968E+05	1.056708E+06
711	5.836230E+07	2.413205E+04	1.067337E+07	7.098506E+05	4.021621E+04	7.741989E+05	5.353855E+04	6.579337E+06	2.812876E+06	7.849859E+05	4.426183E+05
712	5.840695E+07	2.616696E+04	1.043448E+07	8.918560E+05	5.022577E+04	9.682487E+05	5.115340E+05	6.440262E+06	1.734116E+06	7.016467E+05	1.046877E+06
713	5.842001E+07	1.921512E+04	1.118604E+07	1.725559E+05	9.136712E+03	2.009077E+05	3.715400E+05	7.274424E+06	2.813410E+06	5.322388E+05	1.944185E+05
714	5.853258E+07	1.982503E+04	1.095822E+07	2.793922E+05	1.414066E+04	3.133579E+05	3.336366E+05	8.424724E+06	1.767262E+06	2.904277E+05	1.421668E+05
715	5.852469E+07	1.793869E+04	1.122975E+07	2.906130E+04	1.696258E+03	4.869624E+04	4.137900E+04	9.109843E+06	1.462399E+06	6.026500E+04	5.558486E+05
716	5.828209E+07	2.231457E+04	1.102652E+07	4.537594E+05	2.719650E+04	5.032705E+05	8.852796E+05	5.175176E+06	3.195738E+06	1.008678E+06	7.616136E+05
717	5.830494E+07	2.349487E+04	1.086030E+07	5.864465E+05	3.500062E+04	6.449420E+05	5.057777E+05	6.060244E+06	3.344260E+06	7.020395E+05	2.479656E+05
718	5.846779E+07	2.223380E+04	1.065921E+07	6.284999E+05	3.233522E+04	6.830689E+05	2.790957E+05	6.235611E+06	1.623602E+06	1.321349E+06	1.199508E+06
719	5.821268E+07	2.301819E+04	1.104538E+07	5.019243E+05	3.101273E+04	5.559552E+05	6.764603E+05	4.638789E+06	3.343243E+06	1.228010E+06	1.158833E+06
720	5.851420E+07	2.321044E+04	1.063493E+07	6.009087E+05	3.160018E+04	6.557194E+05	4.337842E+05	8.193199E+06	1.579164E+06	1.852553E+05	2.435166E+05
721	5.810467E+07	2.744908E+04	1.084696E+07	7.816175E+05	5.356155E+04	8.626282E+05	8.706185E+05	4.454091E+06	2.868992E+06	8.484760E+05	1.804708E+06
722	5.847627E+07	2.712215E+04	1.014830E+07	1.100922E+06	5.767111E+04	1.185715E+06	2.861309E+05	6.330465E+06	8.107032E+05	1.135843E+06	1.585106E+06
723	5.856474E+07	2.027976E+04	1.078352E+07	4.162529E+05	2.019514E+04	4.567278E+05	3.314228E+05	8.039765E+06	1.480856E+06	6.688033E+05	2.626627E+05
