simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
700	6.148014E+07	2.076759E+04	8.053620E+06	2.424521E+05	1.463792E+04	2.778576E+05	6.433822E+05	6.168815E+06	5.498082E+05	6.187366E+05	7.286994E+04
701	6.110493E+07	2.469292E+04	7.880901E+06	7.567110E+05	4.575957E+04	8.271635E+05	6.200704E+05	5.740399E+06	3.850570E+05	8.917543E+05	2.436055E+05
702	5.660733E+07	2.716864E+04	1.224081E+07	8.814370E+05	5.256047E+04	9.611661E+05	8.793059E+05	5.843137E+06	3.593219E+06	5.459244E+05	1.379169E+06
703	6.033460E+07	2.453263E+04	8.786107E+06	6.291206E+05	3.913658E+04	6.927898E+05	3.117665E+05	5.805264E+06	6.614012E+05	8.212833E+05	1.186341E+06
704	5.670680E+07	2.706708E+04	1.231768E+07	7.134952E+05	4.410122E+04	7.846635E+05	4.753755E+04	6.693935E+06	2.916260E+06	2.315368E+05	2.428331E+06
705	5.952036E+07	2.137369E+04	9.993035E+06	2.592024E+05	1.607686E+04	2.966530E+05	5.585560E+05	6.363418E+06	2.167320E+06	4.515861E+05	4.521321E+05
706	5.880684E+07	2.280832E+04	1.042630E+07	5.236837E+05	3.114891E+04	5.776409E+05	2.879033E+05	6.120698E+06	3.039489E+06	7.721828E+05	2.060135E+05
707	5.974432E+07	2.544006E+04	9.254556E+06	7.446445E+05	4.565639E+04	8.157409E+05	2.277008E+05	5.393409E+06	9.033863E+05	1.072036E+06	1.657959E+06
708	5.960622E+07	2.524899E+04	9.340503E+06	7.910019E+05	4.750189E+04	8.637528E+05	8.190845E+05	6.060873E+06	1.755827E+06	6.211129E+05	8.359708E+04
709	5.854408E+07	2.668369E+04	1.046069E+07	7.330917E+05	4.520335E+04	8.049788E+05	8.434814E+05	6.358353E+06	1.005604E+06	2.763670E+05	1.976803E+06
710	6.047620E+07	2.530183E+04	8.547955E+06	7.183616E+05	4.463149E+04	7.882950E+05	5.680541E+05	5.967108E+06	5.099977E+05	6.537709E+05	8.489840E+05
711	5.896985E+07	2.425725E+04	1.011475E+07	6.625407E+05	3.987363E+04	7.266716E+05	5.224717E+04	6.254685E+06	2.655877E+06	7.350793E+05	4.168480E+05
712	5.921416E+07	2.619594E+04	9.706324E+06	8.150440E+05	4.988702E+04	8.911269E+05	4.679015E+05	6.021792E+06	1.617754E+06	6.389721E+05	9.598631E+05
713	5.964478E+07	2.022559E+04	9.985766E+06	1.501454E+05	9.021506E+03	1.793925E+05	3.203942E+05	6.526107E+06	2.497863E+06	4.693337E+05	1.720586E+05
714	6.056454E+07	2.127173E+04	8.993309E+06	2.168929E+05	1.370461E+04	2.518692E+05	2.592294E+05	6.903972E+06	1.479544E+06	2.359533E+05	1.146034E+05
715	6.080549E+07	2.028162E+04	8.952878E+06	2.875077E+04	2.218807E+03	5.125120E+04	3.096315E+04	7.222425E+06	1.219698E+06	5.973826E+04	4.200351E+05
716	5.799690E+07	2.216483E+04	1.129783E+07	4.671642E+05	2.724182E+04	5.165709E+05	9.139192E+05	5.277041E+06	3.283709E+06	1.039728E+06	7.833995E+05
717	5.824416E+07	2.347861E+04	1.091698E+07	5.904206E+05	3.503549E+04	6.489347E+05	5.091212E+05	6.088696E+06	3.363599E+06	7.062468E+05	2.493019E+05
718	5.993989E+07	2.302830E+04	9.285265E+06	5.335079E+05	3.223284E+04	5.887690E+05	2.365077E+05	5.509663E+06	1.423865E+06	1.095182E+06	1.020005E+06
719	5.743772E+07	2.261749E+04	1.178063E+07	5.405373E+05	3.103702E+04	5.941918E+05	7.353803E+05	4.865453E+06	3.596468E+06	1.333193E+06	1.250087E+06
720	6.025238E+07	2.371454E+04	9.017664E+06	4.849585E+05	3.074085E+04	5.394139E+05	3.531060E+05	6.934606E+06	1.368859E+06	1.597266E+05	2.013549E+05
721	5.627717E+07	2.728031E+04	1.252985E+07	9.231819E+05	5.369755E+04	1.004160E+06	1.049047E+06	4.944233E+06	3.372643E+06	1.014144E+06	2.149707E+06
722	5.988602E+07	2.707165E+04	8.905848E+06	9.378083E+05	5.727264E+04	1.022153E+06	2.477574E+05	5.612983E+06	7.442264E+05	9.455266E+05	1.355299E+06
723	6.074634E+07	2.168983E+04	8.706775E+06	3.167170E+05	1.960238E+04	3.580092E+05	2.535197E+05	6.504022E+06	1.233431E+06	5.072037E+05	2.085872E+05
724	6.023015E+07	2.248319E+04	9.040372E+06	4.912183E+05	2.953035E+04	5.432319E+05	2.533818E+05	5.573985E+06	1.375713E+06	1.084168E+06	7.530920E+05
725	5.819559E+07	2.332680E+04	1.099515E+07	5.656548E+05	3.334649E+04	6.223281E+05	8.508495E+05	4.874035E+06	2.477313E+06	1.231500E+06	1.561394E+06
726	5.964116E+07	2.228490E+04	9.658116E+06	4.642495E+05	2.775017E+04	5.142846E+05	3.480852E+05	5.427362E+06	1.812339E+06	1.124442E+06	9.458487E+05
727	5.960778E+07	2.474316E+04	9.589189E+06	5.539572E+05	3.544569E+04	6.141461E+05	1.404393E+05	6.567011E+06	1.352681E+06	3.520874E+05	1.176922E+06
728	5.980146E+07	2.410135E+04	9.348685E+06	6.032161E+05	3.701653E+04	6.643340E+05	1.612098E+05	5.457542E+06	1.116497E+06	1.078385E+06	1.534991E+06
729	5.838616E+07	2.581047E+04	1.068721E+07	6.711652E+05	4.169628E+04	7.386719E+05	1.152680E+05	6.044542E+06	1.823803E+06	6.470176E+05	2.056505E+06
730	5.752253E+07	2.331284E+04	1.190538E+07	3.368514E+05	2.178596E+04	3.819502E+05	9.476137E+04	6.478000E+06	3.126176E+06	3.428285E+05	1.863554E+06
731	5.881869E+07	2.360310E+04	1.035165E+07	5.815255E+05	3.502131E+04	6.401499E+05	1.745614E+05	6.351575E+06	2.912589E+06	6.423856E+05	2.705317E+05
732	5.802011E+07	2.700776E+04	1.075416E+07	9.564178E+05	5.614569E+04	1.039571E+06	9.205865E+05	4.622278E+06	1.906105E+06	1.300011E+06	2.005106E+06
733	5.797056E+07	2.168112E+04	1.150823E+07	2.924229E+05	1.789837E+04	3.320023E+05	2.219074E+05	6.056861E+06	3.372176E+06	6.938468E+05	1.163395E+06
734	5.797672E+07	2.580500E+04	1.086264E+07	8.933226E+05	5.202732E+04	9.711549E+05	7.812473E+05	5.711015E+06	3.167060E+06	8.618754E+05	3.414270E+05
735	6.054695E+07	2.257985E+04	8.842912E+06	3.734640E+05	2.354881E+04	4.195927E+05	3.992675E+05	6.896502E+06	1.325577E+06	1.980485E+05	2.351303E+04
736	6.055097E+07	2.405031E+04	8.562488E+06	6.363012E+05	3.883578E+04	6.991873E+05	7.027749E+05	5.722638E+06	7.312403E+05	8.228880E+05	5.829163E+05
737	5.648719E+07	2.498059E+04	1.251145E+07	7.474701E+05	4.284036E+04	8.152910E+05	4.249256E+05	4.453219E+06	3.653596E+06	1.567664E+06	2.411974E+06
738	5.876869E+07	2.258861E+04	1.055193E+07	4.429789E+05	2.671162E+04	4.922791E+05	7.980731E+05	5.149506E+06	2.027686E+06	1.060409E+06	1.516198E+06
739	6.037359E+07	2.350531E+04	8.864927E+06	5.173476E+05	3.220054E+04	5.730535E+05	9.544985E+04	6.480293E+06	1.284283E+06	5.436131E+05	4.612674E+05
740	6.103888E+07	2.330950E+04	8.192301E+06	5.245606E+05	3.239627E+04	5.802663E+05	6.119068E+05	6.234743E+06	6.092549E+05	5.587575E+05	1.776270E+05
741	5.789403E+07	2.480451E+04	1.101431E+07	8.319204E+05	4.766073E+04	9.043857E+05	4.516015E+05	5.153908E+06	3.325232E+06	1.323873E+06	7.596628E+05
742	6.056145E+07	2.464880E+04	8.569040E+06	6.184311E+05	3.884842E+04	6.819283E+05	7.156881E+05	5.910220E+06	3.245722E+05	6.156695E+05	1.002842E+06
743	5.769441E+07	2.880217E+04	1.088177E+07	1.141457E+06	6.688015E+04	1.237139E+06	3.431282E+05	5.194018E+06	2.351674E+06	1.147164E+06	1.845724E+06
744	6.064986E+07	2.103870E+04	9.035029E+06	9.749349E+04	6.968972E+03	1.255012E+05	2.267905E+05	6.896277E+06	8.808617E+05	1.462524E+05	8.848077E+05
745	5.839954E+07	2.173987E+04	1.115055E+07	2.230751E+05	1.438134E+04	2.591964E+05	8.846913E+05	6.180012E+06	2.545321E+06	3.430678E+05	1.197407E+06
746	6.028695E+07	2.459748E+04	8.809036E+06	6.495043E+05	4.020813E+04	7.143099E+05	1.736986E+05	6.774565E+06	1.444914E+06	3.666483E+05	4.920692E+04
747	6.103665E+07	2.193774E+04	8.318153E+06	4.111048E+05	2.492243E+04	4.579650E+05	1.133257E+05	6.123483E+06	1.016675E+06	8.272652E+05	2.373925E+05
748	6.036672E+07	2.492919E+04	8.759386E+06	6.213736E+05	3.937850E+04	6.856813E+05	1.755962E+05	6.474562E+06	7.824207E+05	4.444075E+05	8.823612E+05
749	5.908317E+07	2.668279E+04	9.837330E+06	8.147555E+05	5.036082E+04	8.917991E+05	1.390012E+05	6.095415E+06	1.411294E+06	6.475426E+05	1.544018E+06
750	6.159215E+07	2.175058E+04	7.762634E+06	4.117081E+05	2.478676E+04	4.582454E+05	3.642172E+05	5.940366E+06	5.074174E+05	8.779039E+05	7.272348E+04
751	5.969651E+07	2.372594E+04	9.730763E+06	3.362657E+05	2.268934E+04	3.826810E+05	1.309908E+05	7.081636E+06	7.876980E+05	3.137457E+04	1.698996E+06
752	5.829176E+07	2.233774E+04	1.124815E+07	2.313571E+05	1.541443E+04	2.691093E+05	1.542675E+05	6.849516E+06	2.831925E+06	1.409246E+05	1.271473E+06
753	5.945824E+07	2.326242E+04	9.922527E+06	3.816932E+05	2.467207E+04	4.296277E+05	2.860247E+05	6.605092E+06	1.669590E+06	2.909882E+05	1.070787E+06
754	5.581158E+07	2.845958E+04	1.290899E+07	1.003871E+06	5.851026E+04	1.090840E+06	4.495832E+05	5.256543E+06	3.682298E+06	9.769456E+05	2.543542E+06
755	6.010581E+07	2.522735E+04	8.870290E+06	7.654354E+05	4.649406E+04	8.371568E+05	7.532182E+05	5.442659E+06	7.678025E+05	9.394620E+05	9.671035E+05
756	5.751690E+07	2.133449E+04	1.217220E+07	9.096370E+04	6.719283E+03	1.190175E+05	8.247057E+05	6.457693E+06	2.874897E+06	1.311069E+05	1.883727E+06
757	6.057668E+07	2.550156E+04	8.405254E+06	7.596840E+05	4.702310E+04	8.322087E+05	1.011645E+05	5.821449E+06	4.511125E+05	8.921839E+05	1.139296E+06
758	6.019988E+07	2.201391E+04	9.334589E+06	2.379008E+05	1.572701E+04	2.756417E+05	6.518981E+05	6.557093E+06	1.042726E+06	2.178824E+05	8.649481E+05
759	5.747228E+07	2.543968E+04	1.170514E+07	5.703195E+05	3.584078E+04	6.315999E+05	3.204912E+05	6.646841E+06	2.721738E+06	2.041268E+05	1.811877E+06
760	6.001821E+07	2.406973E+04	9.135041E+06	5.995956E+05	3.692527E+04	6.605906E+05	9.293169E+04	5.748158E+06	1.125098E+06	9.459503E+05	1.222854E+06
761	5.995860E+07	2.308280E+04	9.396054E+06	4.071624E+05	2.590789E+04	4.561531E+05	2.453356E+05	6.571209E+06	1.450320E+06	3.785482E+05	7.506087E+05
762	6.010119E+07	2.446264E+04	9.074043E+06	5.743557E+05	3.622852E+04	6.350468E+05	5.300540E+05	6.565469E+06	1.142863E+06	2.985950E+05	5.370352E+05
763	6.019689E+07	2.299228E+04	9.246438E+06	3.245209E+05	2.157242E+04	3.690856E+05	9.905757E+04	6.366776E+06	7.101278E+05	4.525643E+05	1.617847E+06
764	5.835203E+07	2.255660E+04	1.089274E+07	5.130931E+05	3.011698E+04	5.657667E+05	8.290538E+05	5.667232E+06	3.202667E+06	8.660679E+05	3.277044E+05
765	5.928876E+07	2.634579E+04	9.522509E+06	9.213550E+05	5.486926E+04	1.002570E+06	4.414106E+05	5.283888E+06	1.492658E+06	1.142665E+06	1.161840E+06
766	5.734144E+07	2.659090E+04	1.138072E+07	1.006251E+06	5.733658E+04	1.090178E+06	8.223703E+05	4.921447E+06	3.257139E+06	1.292862E+06	1.086860E+06
767	5.808853E+07	2.234003E+04	1.132261E+07	3.561341E+05	2.183463E+04	4.003088E+05	6.366518E+05	5.594346E+06	2.701614E+06	8.023577E+05	1.587583E+06
768	5.672730E+07	2.286077E+04	1.279393E+07	2.485110E+05	1.638483E+04	2.877566E+05	2.195693E+05	6.476226E+06	3.536726E+06	2.700149E+05	2.291324E+06
769	5.826712E+07	2.557888E+04	1.073757E+07	7.390554E+05	4.455256E+04	8.091868E+05	3.207466E+05	5.172432E+06	1.990128E+06	1.136082E+06	2.118108E+06
770	5.909267E+07	2.321903E+04	1.004878E+07	6.118327E+05	3.598950E+04	6.710413E+05	4.310677E+05	5.523676E+06	2.491964E+06	1.091377E+06	5.106760E+05
771	6.117483E+07	2.227341E+04	8.227380E+06	3.641548E+05	2.287665E+04	4.093049E+05	5.223651E+05	6.343941E+06	4.858162E+05	4.888303E+05	3.864062E+05
772	5.882795E+07	2.241843E+04	1.057608E+07	3.605209E+05	2.242539E+04	4.053647E+05	7.929342E+05	6.281970E+06	2.488900E+06	3.908658E+05	6.213833E+05
773	5.983601E+07	2.587044E+04	9.126379E+06	7.764028E+05	4.797714E+04	8.502504E+05	1.270530E+05	6.103568E+06	1.154721E+06	7.021829E+05	1.038812E+06
774	6.079385E+07	2.445247E+04	8.394673E+06	5.618328E+05	3.582354E+04	6.221088E+05	6.056267E+05	6.574064E+06	4.297668E+05	2.619642E+05	5.232233E+05
775	5.990462E+07	2.605410E+04	9.179470E+06	6.589469E+05	4.205491E+04	7.270559E+05	9.063707E+04	6.794363E+06	4.178594E+05	2.507016E+05	1.625844E+06
776	6.013859E+07	2.242404E+04	9.341772E+06	2.891973E+05	1.895831E+04	3.305797E+05	3.089324E+05	6.566327E+06	1.120637E+06	3.188297E+05	1.027001E+06
777	5.982677E+07	2.356028E+04	9.338152E+06	5.882486E+05	3.558674E+04	6.473956E+05	2.930927E+05	5.926721E+06	1.715513E+06	8.487426E+05	5.540576E+05
778	5.894153E+07	2.182570E+04	1.054938E+07	2.791754E+05	1.754610E+04	3.185472E+05	6.493050E+05	6.390577E+06	2.488174E+06	3.634094E+05	6.578805E+05
779	6.076949E+07	2.352457E+04	8.519765E+06	4.688978E+05	2.987936E+04	5.223017E+05	9.728743E+04	6.636769E+06	7.518548E+05	4.046611E+05	6.291641E+05
780	5.536126E+07	2.569102E+04	1.369451E+07	6.885371E+05	4.022796E+04	7.544561E+05	1.173751E+06	4.893832E+06	3.959518E+06	9.413924E+05	2.725932E+06
781	6.085798E+07	2.107494E+04	8.710591E+06	2.084003E+05	1.316718E+04	2.426424E+05	6.031287E+05	6.304620E+06	8.023709E+05	4.673883E+05	5.330553E+05
782	5.938354E+07	2.131621E+04	1.029134E+07	1.053635E+05	7.668503E+03	1.343482E+05	6.532425E+05	6.697020E+06	1.500769E+06	9.959183E+04	1.340656E+06
783	5.858970E+07	2.373338E+04	1.060685E+07	5.603791E+05	3.377171E+04	6.178842E+05	4.592720E+05	4.919844E+06	1.875160E+06	1.267248E+06	2.085251E+06
784	6.086498E+07	2.483182E+04	8.121388E+06	7.564511E+05	4.597031E+04	8.272532E+05	5.978848E+04	5.942927E+06	7.178818E+05	9.320660E+05	4.687039E+05
785	5.818399E+07	2.151589E+04	1.133724E+07	2.521785E+05	1.566426E+04	2.893586E+05	1.905338E+05	6.210085E+06	3.190052E+06	5.995425E+05	1.146981E+06
786	6.082494E+07	2.313126E+04	8.479313E+06	4.552685E+05	2.863537E+04	5.070352E+05	2.357795E+05	6.567410E+06	8.569808E+05	4.393526E+05	3.797720E+05
787	5.936493E+07	2.602562E+04	9.522763E+06	8.462547E+05	5.117494E+04	9.234553E+05	6.228174E+05	6.016903E+06	1.723512E+06	6.542770E+05	5.052289E+05
788	6.011569E+07	2.377608E+04	9.146363E+06	4.947654E+05	3.130817E+04	5.498496E+05	6.158617E+05	6.034760E+06	8.283039E+05	5.567605E+05	1.110626E+06
789	5.970069E+07	2.331192E+04	9.571331E+06	4.870677E+05	3.018492E+04	5.405645E+05	3.654367E+05	5.855268E+06	1.421799E+06	7.793419E+05	1.149437E+06
790	5.975781E+07	2.213183E+04	9.664239E+06	3.442752E+05	2.142965E+04	3.878366E+05	1.806921E+05	6.748433E+06	2.160703E+06	3.616643E+05	2.127368E+05
791	6.035514E+07	2.579475E+04	8.687265E+06	6.998619E+05	4.452131E+04	7.701779E+05	8.679528E+04	6.350214E+06	5.119209E+05	5.073268E+05	1.230956E+06
792	5.670695E+07	2.691999E+04	1.208118E+07	9.410771E+05	5.482179E+04	1.022819E+06	4.084577E+05	5.637440E+06	3.853587E+06	9.134930E+05	1.268161E+06
793	5.990752E+07	2.530508E+04	9.067203E+06	7.653455E+05	4.653543E+04	8.371860E+05	7.331737E+05	5.816837E+06	1.151212E+06	7.363543E+05	6.295945E+05
794	5.826809E+07	2.329227E+04	1.103683E+07	4.556373E+05	2.798534E+04	5.069149E+05	6.108219E+05	5.570252E+06	2.351716E+06	8.146894E+05	1.689291E+06
795	5.859997E+07	2.356111E+04	1.055562E+07	5.959025E+05	3.548375E+04	6.549474E+05	6.974740E+05	5.886092E+06	2.829415E+06	7.512941E+05	3.913208E+05
796	5.987005E+07	2.470509E+04	9.316972E+06	5.649224E+05	3.601496E+04	6.256424E+05	2.343304E+05	6.095846E+06	8.558604E+05	5.928946E+05	1.537978E+06
797	5.614172E+07	2.827784E+04	1.266054E+07	9.249214E+05	5.506678E+04	1.008266E+06	1.854414E+05	5.918149E+06	3.395820E+06	6.582161E+05	2.502837E+06
798	5.903707E+07	2.457681E+04	9.896932E+06	8.069557E+05	4.685567E+04	8.783882E+05	8.748501E+05	5.200061E+06	2.270410E+06	1.172051E+06	3.795394E+05
799	6.128273E+07	2.445869E+04	7.781561E+06	6.819019E+05	4.193485E+04	7.482954E+05	3.068875E+05	6.178708E+06	3.440090E+05	7.019362E+05	2.500063E+05
800	5.732361E+07	2.653131E+04	1.141217E+07	9.927742E+05	5.695419E+04	1.076260E+06	2.856884E+05	5.444168E+06	3.662234E+06	1.173312E+06	8.467325E+05
801	5.994433E+07	2.250718E+04	9.477707E+06	3.448583E+05	2.196668E+04	3.893321E+05	7.859872E+05	6.003725E+06	1.070649E+06	5.212238E+05	1.096071E+06
802	5.867060E+07	2.322096E+04	1.048370E+07	6.001824E+05	3.522007E+04	6.586235E+05	4.005357E+05	5.333097E+06	2.683130E+06	1.185366E+06	8.815393E+05
803	5.773591E+07	2.529588E+04	1.139885E+07	6.103022E+05	3.775507E+04	6.733532E+05	1.000321E+06	6.439450E+06	2.569947E+06	1.682823E+05	1.220793E+06
804	5.756422E+07	2.645897E+04	1.128450E+07	8.835512E+05	5.210794E+04	9.621181E+05	9.208259E+05	5.488165E+06	2.893095E+06	8.297344E+05	1.152629E+06
805	5.979389E+07	2.591565E+04	9.166046E+06	7.775862E+05	4.802764E+04	8.515295E+05	5.710605E+05	6.120462E+06	1.116608E+06	5.531864E+05	8.046917E+05
806	6.096916E+07	2.446443E+04	8.069994E+06	7.063191E+05	4.299384E+04	7.737774E+05	4.642202E+05	5.873028E+06	5.333272E+05	8.414712E+05	3.579284E+05
807	6.114527E+07	2.412053E+04	7.968236E+06	6.367727E+05	3.926704E+04	7.001603E+05	1.168908E+05	5.994064E+06	3.830410E+05	8.500154E+05	6.241964E+05
808	5.954542E+07	2.484308E+04	9.524948E+06	6.774095E+05	4.140289E+04	7.436554E+05	7.911861E+05	5.093733E+06	8.758205E+05	1.063337E+06	1.700800E+06
809	6.106857E+07	2.072126E+04	8.499879E+06	2.091328E+05	1.274288E+04	2.425969E+05	2.257528E+05	6.572100E+06	1.145623E+06	4.939671E+05	6.243147E+04
810	5.947864E+07	2.350124E+04	9.725008E+06	5.518197E+05	3.352301E+04	6.088439E+05	8.009773E+05	5.465952E+06	1.499776E+06	9.007835E+05	1.057472E+06
811	5.886954E+07	2.410415E+04	1.039514E+07	4.901216E+05	3.108662E+04	5.453124E+05	4.227551E+05	6.493266E+06	2.093682E+06	3.138279E+05	1.071562E+06
812	6.075384E+07	2.332016E+04	8.613512E+06	3.939359E+05	2.567111E+04	4.429272E+05	5.184078E+05	6.744220E+06	5.474283E+05	1.644189E+05	6.390051E+05
813	5.947660E+07	2.111398E+04	9.923776E+06	3.683860E+05	2.149494E+04	4.109949E+05	6.317819E+05	5.725651E+06	2.572871E+06	9.281693E+05	6.529565E+04
814	5.848450E+07	2.665012E+04	1.036651E+07	8.831642E+05	5.262815E+04	9.624425E+05	8.279025E+05	4.984856E+06	1.492964E+06	1.113446E+06	1.947270E+06
815	5.682441E+07	2.963855E+04	1.163416E+07	1.254500E+06	7.205397E+04	1.356193E+06	2.897432E+05	4.472170E+06	2.899951E+06	1.551204E+06	2.421020E+06
816	5.953087E+07	2.426548E+04	9.769528E+06	4.565873E+05	2.935944E+04	5.102122E+05	7.783722E+05	6.341748E+06	4.870496E+05	3.008046E+05	1.861475E+06
817	6.094691E+07	2.309362E+04	8.368132E+06	4.448600E+05	2.805651E+04	4.960101E+05	7.013200E+05	6.338893E+06	4.927403E+05	4.135698E+05	4.215850E+05
818	6.123586E+07	2.260099E+04	8.026798E+06	4.981764E+05	3.028488E+04	5.510623E+05	1.555703E+05	5.878446E+06	6.068626E+05	9.532084E+05	4.326907E+05
819	6.082095E+07	2.418980E+04	8.380697E+06	5.493689E+05	3.482122E+04	6.083799E+05	1.572220E+05	7.021383E+06	9.007381E+05	1.846786E+05	1.166693E+05
820	6.018677E+07	2.512715E+04	8.736504E+06	8.152598E+05	4.870873E+04	8.890956E+05	7.199039E+05	5.653016E+06	1.159397E+06	9.128679E+05	2.913017E+05
821	5.780805E+07	2.459140E+04	1.130076E+07	6.402922E+05	3.835166E+04	7.032353E+05	7.832099E+05	5.241773E+06	2.598525E+06	9.713939E+05	1.705790E+06
822	5.830685E+07	2.442000E+04	1.095564E+07	4.919448E+05	3.105763E+04	5.474224E+05	5.715231E+05	6.336765E+06	2.026557E+06	3.398170E+05	1.680914E+06
823	5.865285E+07	2.350749E+04	1.064930E+07	4.584915E+05	2.846513E+04	5.104642E+05	7.825507E+05	5.340684E+06	1.597149E+06	8.681807E+05	2.060656E+06
824	5.930918E+07	2.626431E+04	9.575325E+06	8.509758E+05	5.154316E+04	9.287833E+05	6.874696E+05	5.338151E+06	1.186662E+06	9.671255E+05	1.395858E+06
825	6.139870E+07	2.167220E+04	8.091807E+06	2.823354E+05	1.790314E+04	3.219107E+05	7.734521E+04	6.471815E+06	4.190621E+05	5.469590E+05	5.765992E+05
826	5.764454E+07	2.668982E+04	1.111271E+07	9.717887E+05	5.654965E+04	1.055028E+06	1.373862E+05	5.596575E+06	3.267122E+06	1.088592E+06	1.022999E+06
827	6.051234E+07	2.454033E+04	8.531382E+06	7.022438E+05	4.274443E+04	7.695286E+05	3.683958E+05	5.775250E+06	8.335302E+05	9.043280E+05	6.498475E+05
828	5.930531E+07	2.139380E+04	1.023459E+07	2.337983E+05	1.473203E+04	2.699242E+05	6.895769E+05	6.315022E+06	2.177117E+06	3.990136E+05	6.538288E+05
829	6.129778E+07	2.162796E+04	8.157388E+06	3.156709E+05	1.956612E+04	3.568650E+05	1.617092E+05	6.424603E+06	6.986977E+05	5.900780E+05	2.822865E+05
830	5.979916E+07	2.304724E+04	9.591055E+06	3.748773E+05	2.414972E+04	4.220743E+05	5.350789E+05	5.938116E+06	9.534408E+05	5.929654E+05	1.571388E+06
831	5.948150E+07	2.733504E+04	9.280823E+06	9.662588E+05	5.857979E+04	1.052174E+06	3.027788E+05	5.331185E+06	9.016698E+05	1.076786E+06	1.668338E+06
832	5.879155E+07	2.224509E+04	1.069275E+07	2.839210E+05	1.822423E+04	3.243904E+05	5.145777E+05	6.734879E+06	2.605044E+06	1.703291E+05	6.678946E+05
833	6.073954E+07	2.165381E+04	8.594004E+06	4.318837E+05	2.554977E+04	4.790872E+05	6.657524E+05	5.618594E+06	1.201340E+06	9.890713E+05	1.192366E+05
834	5.904500E+07	2.236891E+04	1.040612E+07	3.169279E+05	2.014972E+04	3.594465E+05	3.427594E+05	6.354302E+06	2.195097E+06	4.465418E+05	1.067378E+06
835	5.962358E+07	2.475138E+04	9.577704E+06	5.510859E+05	3.481206E+04	6.106493E+05	6.566928E+05	6.011153E+06	4.652505E+05	5.397796E+05	1.904749E+06
836	6.140821E+07	2.083478E+04	8.240268E+06	1.317411E+05	8.543156E+03	1.611190E+05	6.200871E+05	6.883379E+06	4.860747E+05	1.140393E+05	1.366772E+05
837	6.021444E+07	2.450943E+04	8.999055E+06	5.400039E+05	3.445588E+04	5.989692E+05	2.913476E+05	6.217996E+06	4.404794E+05	5.356587E+05	1.513510E+06
838	5.802504E+07	2.661870E+04	1.078460E+07	9.239538E+05	5.414870E+04	1.004721E+06	5.798701E+05	4.696793E+06	2.094054E+06	1.383187E+06	2.030619E+06
839	5.727244E+07	2.921327E+04	1.127112E+07	1.171617E+06	6.821131E+04	1.269042E+06	6.478168E+05	5.091714E+06	2.486111E+06	1.092187E+06	1.953224E+06
840	5.634417E+07	2.463348E+04	1.294380E+07	4.665253E+05	2.934081E+04	5.204996E+05	2.951744E+05	6.513788E+06	3.860186E+06	2.432987E+05	2.031284E+06
841	6.030894E+07	2.494395E+04	8.713160E+06	7.216848E+05	4.417181E+04	7.908006E+05	4.231227E+05	5.837997E+06	8.702005E+05	8.198520E+05	7.619529E+05
842	5.927600E+07	2.694851E+04	9.561797E+06	8.930622E+05	5.463348E+04	9.746442E+05	4.890099E+05	5.790698E+06	1.279022E+06	7.410972E+05	1.261917E+06
843	5.830719E+07	2.425294E+04	1.088293E+07	5.643148E+05	3.449645E+04	6.230642E+05	6.021003E+05	5.188462E+06	1.957248E+06	1.014703E+06	2.120336E+06
844	5.904790E+07	2.183008E+04	1.049851E+07	2.269121E+05	1.478040E+04	2.635226E+05	2.837736E+05	6.598559E+06	2.291488E+06	3.038372E+05	1.020815E+06
845	5.860850E+07	2.507697E+04	1.022430E+07	9.032777E+05	5.169500E+04	9.800497E+05	4.680136E+05	5.226575E+06	2.863705E+06	1.331438E+06	3.345572E+05
846	6.080523E+07	2.344316E+04	8.530168E+06	4.237159E+05	2.736619E+04	4.745253E+05	4.260372E+05	6.897247E+06	6.899307E+05	1.289074E+05	3.880254E+05
847	6.140457E+07	2.027660E+04	8.296519E+06	8.335511E+04	5.258217E+03	1.088899E+05	3.677812E+05	6.920320E+06	7.139174E+05	1.916939E+05	1.027990E+05
848	6.104382E+07	2.492113E+04	7.935984E+06	7.620380E+05	4.641127E+04	8.333704E+05	2.195016E+05	5.999124E+06	5.317459E+05	8.491797E+05	3.364166E+05
849	5.916144E+07	2.287254E+04	1.021518E+07	3.866051E+05	2.436943E+04	4.338470E+05	7.398906E+05	6.120641E+06	1.870934E+06	4.625367E+05	1.021129E+06
850	5.953967E+07	2.497919E+04	9.645228E+06	5.647463E+05	3.589383E+04	6.256193E+05	4.403187E+05	6.567862E+06	9.781880E+05	2.813290E+05	1.377473E+06
851	5.945095E+07	2.451950E+04	9.748331E+06	5.528864E+05	3.469699E+04	6.121029E+05	6.978245E+05	6.038332E+06	1.003421E+06	5.203770E+05	1.488313E+06
852	5.791423E+07	2.837783E+04	1.069433E+07	1.112501E+06	6.498540E+04	1.205864E+06	4.199180E+05	4.809982E+06	2.038919E+06	1.352595E+06	2.072839E+06
853	5.801379E+07	2.633959E+04	1.095463E+07	7.679241E+05	4.727372E+04	8.415374E+05	2.085119E+05	6.503096E+06	2.753451E+06	3.894974E+05	1.100031E+06
