simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
307	6.162888E+07	6.717117E+03	8.674457E+06	1.030216E+06	0.000000E+00	1.036933E+06	5.565296E+05	5.219269E+06	7.443906E+05	1.386214E+06	7.680542E+05
308	6.229340E+07	3.964892E+03	8.377270E+06	6.656325E+05	0.000000E+00	6.695974E+05	8.572350E+04	5.744448E+06	7.577623E+05	1.260745E+06	5.285911E+05
309	6.122603E+07	2.629217E+03	9.752180E+06	3.594262E+05	0.000000E+00	3.620554E+05	3.330137E+05	6.811225E+06	1.856858E+06	2.055289E+05	5.455541E+05
310	6.181349E+07	3.756820E+03	9.001752E+06	5.212747E+05	0.000000E+00	5.250315E+05	5.819264E+04	6.761267E+06	7.149287E+05	3.529009E+05	1.114463E+06
311	5.954056E+07	6.589853E+03	1.087305E+07	9.200655E+05	0.000000E+00	9.266554E+05	7.644716E+05	5.787027E+06	2.648979E+06	6.628337E+05	1.009743E+06
312	6.216428E+07	2.151789E+03	8.839420E+06	3.344219E+05	0.000000E+00	3.365737E+05	5.210347E+05	6.352964E+06	4.011525E+05	4.778959E+05	1.086373E+06
313	5.921311E+07	4.076647E+03	1.139512E+07	7.279632E+05	0.000000E+00	7.320398E+05	5.870139E+05	4.625319E+06	3.561546E+06	1.631403E+06	9.898355E+05
314	6.048060E+07	7.159559E+03	9.794381E+06	1.058127E+06	0.000000E+00	1.065287E+06	2.153340E+05	5.490794E+06	1.591232E+06	1.170261E+06	1.326760E+06
315	6.172501E+07	4.321611E+03	8.937059E+06	6.738814E+05	0.000000E+00	6.782030E+05	5.272040E+05	5.827986E+06	1.293830E+06	9.769884E+05	3.110509E+05
316	6.207470E+07	5.316399E+03	8.491668E+06	7.685873E+05	0.000000E+00	7.739037E+05	2.669036E+04	6.429420E+06	7.222050E+05	7.371882E+05	5.761648E+05
317	5.936152E+07	4.122107E+03	1.124619E+07	7.284519E+05	0.000000E+00	7.325740E+05	1.084524E+06	4.258690E+06	2.678124E+06	1.590915E+06	1.633932E+06
318	5.951877E+07	2.728605E+03	1.143992E+07	3.788606E+05	0.000000E+00	3.815892E+05	7.750955E+04	6.558441E+06	2.393695E+06	2.582770E+05	2.151993E+06
319	6.092910E+07	3.480626E+03	9.873247E+06	5.344486E+05	0.000000E+00	5.379292E+05	7.789742E+05	5.776368E+06	1.592062E+06	7.230594E+05	1.002783E+06
320	6.175204E+07	2.757930E+03	9.211292E+06	3.741755E+05	0.000000E+00	3.769334E+05	9.062853E+05	6.576916E+06	1.233251E+06	1.936970E+05	3.011428E+05
321	6.302578E+07	1.602652E+03	8.092621E+06	2.202625E+05	0.000000E+00	2.218652E+05	6.060037E+05	6.986110E+06	1.903770E+05	1.343001E+05	1.758298E+05
322	5.921129E+07	2.649796E+03	1.169184E+07	4.344876E+05	0.000000E+00	4.371374E+05	3.646736E+05	5.716447E+06	3.289936E+06	7.628540E+05	1.557933E+06
323	6.102236E+07	1.041043E+03	1.010906E+07	2.078044E+05	0.000000E+00	2.088454E+05	7.446223E+05	5.908647E+06	9.991570E+05	5.851059E+05	1.871529E+06
324	5.729218E+07	5.542160E+03	1.324329E+07	7.992602E+05	0.000000E+00	8.048024E+05	4.654827E+05	5.380570E+06	4.198643E+06	7.533778E+05	2.445213E+06
325	6.030419E+07	6.548806E+03	1.003914E+07	9.903990E+05	0.000000E+00	9.969478E+05	9.153447E+05	5.080235E+06	2.059752E+06	1.243775E+06	7.400343E+05
326	6.082709E+07	2.222487E+03	1.016603E+07	3.449236E+05	0.000000E+00	3.471461E+05	7.690212E+05	6.040237E+06	1.063828E+06	4.898606E+05	1.803085E+06
327	6.068663E+07	6.333863E+03	9.779380E+06	8.679241E+05	0.000000E+00	8.742580E+05	4.435390E+05	6.340976E+06	5.605301E+05	5.109366E+05	1.923398E+06
328	6.119667E+07	2.339842E+03	9.836043E+06	3.052227E+05	0.000000E+00	3.075625E+05	4.494347E+04	7.220662E+06	2.374204E+06	7.026518E+04	1.259681E+05
329	5.835632E+07	6.359493E+03	1.212358E+07	8.540151E+05	0.000000E+00	8.603746E+05	2.481548E+05	6.232521E+06	3.367066E+06	3.790053E+05	1.896833E+06
330	6.121814E+07	3.243107E+03	9.539124E+06	5.797645E+05	0.000000E+00	5.830076E+05	8.339732E+05	5.138908E+06	1.782867E+06	1.302802E+06	4.805741E+05
331	6.032612E+07	7.770566E+03	9.802699E+06	1.203683E+06	0.000000E+00	1.211454E+06	9.529537E+05	4.352395E+06	6.767563E+05	1.695131E+06	2.125463E+06
332	6.169890E+07	3.933317E+03	9.065250E+06	5.721862E+05	0.000000E+00	5.761195E+05	8.525044E+05	6.035064E+06	7.349971E+05	5.727109E+05	8.699738E+05
333	5.924408E+07	7.593701E+03	1.095137E+07	1.137220E+06	0.000000E+00	1.144814E+06	4.239712E+05	4.925142E+06	1.943536E+06	1.356062E+06	2.302658E+06
334	5.983951E+07	4.091976E+03	1.077355E+07	7.231129E+05	0.000000E+00	7.272049E+05	3.730903E+05	4.878671E+06	2.997445E+06	1.579176E+06	9.451698E+05
335	6.024828E+07	1.478525E+02	1.106952E+07	2.231654E+04	0.000000E+00	2.246439E+04	7.416607E+05	6.563335E+06	2.001268E+06	2.774444E+04	1.735510E+06
336	6.184777E+07	3.884302E+03	8.860721E+06	6.278974E+05	0.000000E+00	6.317817E+05	7.437849E+04	5.815175E+06	5.233970E+05	1.048936E+06	1.398835E+06
337	6.074808E+07	6.408438E+03	9.631215E+06	9.545611E+05	0.000000E+00	9.609695E+05	4.425547E+05	5.477629E+06	1.426905E+06	1.104742E+06	1.179384E+06
338	5.943038E+07	1.797597E+03	1.154588E+07	3.622158E+05	0.000000E+00	3.640134E+05	9.763570E+05	4.997276E+06	2.892599E+06	1.036426E+06	1.643218E+06
339	6.033556E+07	4.344590E+03	1.031659E+07	6.837790E+05	0.000000E+00	6.881236E+05	8.791831E+04	5.832803E+06	2.677732E+06	1.030752E+06	6.873835E+05
340	5.996386E+07	5.414025E+03	1.048247E+07	8.885374E+05	0.000000E+00	8.939514E+05	2.182147E+05	4.901146E+06	2.286037E+06	1.564793E+06	1.512275E+06
341	5.993569E+07	4.163523E+03	1.068885E+07	7.115703E+05	0.000000E+00	7.157338E+05	9.625835E+05	4.785496E+06	2.856558E+06	1.420754E+06	6.634563E+05
342	6.117708E+07	4.659944E+03	9.414562E+06	7.439704E+05	0.000000E+00	7.486303E+05	8.189019E+05	5.372274E+06	1.879657E+06	1.186787E+06	1.569422E+05
343	6.240187E+07	1.476233E+03	8.739985E+06	1.969331E+05	0.000000E+00	1.984093E+05	5.129751E+05	7.050573E+06	1.012829E+06	7.790245E+04	8.570558E+04
344	6.201988E+07	4.162211E+03	8.600287E+06	7.159418E+05	0.000000E+00	7.201040E+05	4.769709E+04	5.441089E+06	8.389001E+05	1.455656E+06	8.169449E+05
345	5.953837E+07	1.148508E+03	1.160570E+07	1.950506E+05	0.000000E+00	1.961991E+05	4.360906E+05	6.177447E+06	3.128799E+06	3.824076E+05	1.480958E+06
346	6.172973E+07	1.927465E+03	9.214648E+06	3.939663E+05	0.000000E+00	3.958938E+05	4.022658E+04	5.908088E+06	2.056683E+06	1.154238E+06	5.541232E+04
347	6.204401E+07	5.577527E+03	8.397955E+06	8.927253E+05	0.000000E+00	8.983028E+05	3.739827E+05	5.318114E+06	6.378251E+05	1.437864E+06	6.301694E+05
348	6.250896E+07	3.440846E+03	8.364495E+06	4.633742E+05	0.000000E+00	4.668150E+05	2.302132E+05	7.052126E+06	5.951709E+05	2.150912E+05	2.718935E+05
349	6.262034E+07	3.202054E+03	8.283776E+06	4.329457E+05	0.000000E+00	4.361478E+05	4.282126E+05	6.937186E+06	3.896389E+05	2.134653E+05	3.152731E+05
350	6.044500E+07	2.190269E+03	1.054872E+07	3.443526E+05	0.000000E+00	3.465429E+05	1.023124E+06	5.822836E+06	1.353676E+06	5.168277E+05	1.832259E+06
351	6.241572E+07	2.643922E+03	8.560966E+06	3.609433E+05	0.000000E+00	3.635872E+05	5.313945E+05	6.777875E+06	2.429247E+05	2.028857E+05	8.058864E+05
352	6.064704E+07	2.863815E+03	1.015319E+07	5.371785E+05	0.000000E+00	5.400423E+05	7.557992E+04	5.366589E+06	2.258679E+06	1.344417E+06	1.107927E+06
353	6.007197E+07	1.623013E+03	1.094601E+07	3.206709E+05	0.000000E+00	3.222939E+05	1.587840E+05	5.650316E+06	2.126889E+06	8.867994E+05	2.123220E+06
354	5.910114E+07	7.141424E+03	1.124178E+07	9.902120E+05	0.000000E+00	9.973534E+05	1.830645E+05	5.981763E+06	2.702953E+06	6.655238E+05	1.708480E+06
355	6.178956E+07	4.699141E+03	8.901563E+06	6.444478E+05	0.000000E+00	6.491469E+05	1.337601E+05	6.685992E+06	6.116280E+05	3.831313E+05	1.087052E+06
356	6.045163E+07	3.867522E+03	1.026520E+07	6.195751E+05	0.000000E+00	6.234426E+05	9.526523E+05	5.232370E+06	9.102039E+05	1.001254E+06	2.168720E+06
357	6.207461E+07	3.509454E+03	8.707274E+06	5.548801E+05	0.000000E+00	5.583896E+05	1.161544E+05	6.045153E+06	1.995680E+05	8.521545E+05	1.494244E+06
358	6.043567E+07	1.715701E+03	1.064673E+07	2.561569E+05	0.000000E+00	2.578726E+05	2.056719E+05	6.521572E+06	1.748967E+06	3.003577E+05	1.870162E+06
359	6.069332E+07	4.574642E+03	9.884544E+06	7.578297E+05	0.000000E+00	7.624043E+05	5.633568E+05	5.027297E+06	1.668540E+06	1.376416E+06	1.248934E+06
360	6.075777E+07	5.258143E+03	9.853878E+06	7.233686E+05	0.000000E+00	7.286267E+05	7.817875E+05	6.202007E+06	9.781839E+05	4.460789E+05	1.445821E+06
361	6.072580E+07	9.585854E+02	1.042221E+07	1.913046E+05	0.000000E+00	1.922632E+05	3.964090E+05	6.064422E+06	1.639334E+06	5.384509E+05	1.783595E+06
362	6.015796E+07	5.825727E+03	1.041610E+07	7.603934E+05	0.000000E+00	7.662191E+05	6.910429E+05	6.640786E+06	2.707355E+06	1.784188E+05	1.984942E+05
363	6.033690E+07	5.062490E+03	1.030453E+07	6.937689E+05	0.000000E+00	6.988314E+05	5.964017E+04	6.696144E+06	2.727857E+06	4.088403E+05	4.120499E+05
364	6.040636E+07	1.494073E+03	1.071603E+07	2.163918E+05	0.000000E+00	2.178859E+05	4.763669E+05	6.645978E+06	3.006820E+06	2.102099E+05	3.766513E+05
365	5.839333E+07	7.019225E+03	1.185967E+07	1.080244E+06	0.000000E+00	1.087263E+06	3.217187E+05	4.614487E+06	3.244062E+06	1.476971E+06	2.202430E+06
366	6.006053E+07	7.153465E+03	1.025007E+07	1.022512E+06	0.000000E+00	1.029665E+06	5.630707E+05	5.626114E+06	1.376195E+06	9.022502E+05	1.782439E+06
367	6.061122E+07	4.036825E+03	1.019510E+07	5.299233E+05	0.000000E+00	5.339601E+05	1.025871E+06	6.496063E+06	5.462559E+05	1.468868E+05	1.980022E+06
368	6.043761E+07	3.405514E+03	1.034389E+07	5.553582E+05	0.000000E+00	5.587637E+05	2.658405E+05	5.904569E+06	3.028116E+06	9.569994E+05	1.883670E+05
369	5.751580E+07	4.602843E+03	1.306014E+07	7.597231E+05	0.000000E+00	7.643259E+05	1.070848E+06	4.177838E+06	3.984468E+06	1.363532E+06	2.463457E+06
370	6.115827E+07	6.710268E+03	9.131361E+06	1.043928E+06	0.000000E+00	1.050638E+06	4.082961E+05	5.007064E+06	8.647050E+05	1.498350E+06	1.352946E+06
371	5.843176E+07	4.346722E+03	1.233602E+07	5.681407E+05	0.000000E+00	5.724874E+05	9.277859E+05	6.156277E+06	3.631608E+06	1.392148E+05	1.481137E+06
372	5.817237E+07	7.939405E+03	1.201155E+07	1.148409E+06	0.000000E+00	1.156348E+06	4.281113E+05	5.079658E+06	3.708864E+06	1.105641E+06	1.689275E+06
373	5.968390E+07	3.365895E+03	1.100572E+07	6.472772E+05	0.000000E+00	6.506431E+05	1.809520E+03	4.711670E+06	2.567745E+06	1.702581E+06	2.021917E+06
374	6.115669E+07	2.545638E+03	9.854982E+06	3.260470E+05	0.000000E+00	3.285926E+05	2.062794E+05	7.175707E+06	2.331836E+06	3.013352E+04	1.110256E+05
375	6.050806E+07	4.471234E+03	1.009266E+07	7.350784E+05	0.000000E+00	7.395496E+05	7.548538E+05	5.003693E+06	1.843641E+06	1.302069E+06	1.188408E+06
376	6.178610E+07	3.541803E+03	8.917738E+06	6.328947E+05	0.000000E+00	6.364365E+05	8.208882E+05	4.802342E+06	4.632968E+04	1.420738E+06	1.827440E+06
377	6.041286E+07	5.493685E+03	1.004606E+07	8.758554E+05	0.000000E+00	8.813491E+05	1.008424E+06	4.672542E+06	1.438732E+06	1.389711E+06	1.536655E+06
378	6.192680E+07	2.538023E+03	8.924169E+06	4.867628E+05	0.000000E+00	4.893008E+05	1.726724E+04	5.793080E+06	1.746980E+06	1.273734E+06	9.310801E+04
379	5.970131E+07	5.265102E+03	1.096416E+07	6.695346E+05	0.000000E+00	6.747997E+05	9.149870E+05	6.539657E+06	2.798808E+06	2.522728E+04	6.854767E+05
380	6.180680E+07	1.357438E+03	9.284357E+06	2.477603E+05	0.000000E+00	2.491177E+05	9.681079E+04	6.335646E+06	6.351269E+05	5.844804E+05	1.632293E+06
381	6.186539E+07	1.454374E+03	9.164704E+06	3.087166E+05	0.000000E+00	3.101710E+05	3.284014E+05	5.858071E+06	1.191009E+06	9.589911E+05	8.282314E+05
382	6.044123E+07	9.213551E+02	1.075395E+07	1.441617E+05	0.000000E+00	1.450831E+05	7.883779E+05	6.484304E+06	3.116239E+06	2.120766E+05	1.529564E+05
383	6.240283E+07	4.255139E+03	8.221280E+06	7.119039E+05	0.000000E+00	7.161590E+05	9.326463E+04	5.567000E+06	1.994341E+05	1.334148E+06	1.027433E+06
384	6.157933E+07	2.941199E+03	9.228949E+06	5.290511E+05	0.000000E+00	5.319923E+05	4.818100E+05	5.430016E+06	1.232825E+06	1.206582E+06	8.777157E+05
385	6.071744E+07	8.448734E+02	1.042632E+07	1.956599E+05	0.000000E+00	1.965048E+05	2.105465E+05	6.124470E+06	2.428597E+06	6.826301E+05	9.800798E+05
386	6.110293E+07	1.506898E+03	9.967975E+06	2.678610E+05	0.000000E+00	2.693679E+05	7.256329E+05	5.962484E+06	1.677109E+06	5.936167E+05	1.009132E+06
387	6.089767E+07	3.854133E+03	9.885368E+06	5.533775E+05	0.000000E+00	5.572316E+05	7.156745E+05	6.211832E+06	2.100814E+06	5.051100E+05	3.519372E+05
388	6.133140E+07	1.035184E+03	9.826925E+06	1.809069E+05	0.000000E+00	1.819421E+05	4.900499E+05	6.421723E+06	1.634960E+06	3.839186E+05	8.962735E+05
389	5.883174E+07	6.198006E+03	1.156772E+07	9.346119E+05	0.000000E+00	9.408099E+05	6.025094E+05	5.086382E+06	3.139564E+06	1.156117E+06	1.583144E+06
390	6.027422E+07	5.104111E+03	1.039450E+07	6.664541E+05	0.000000E+00	6.715582E+05	5.963418E+05	6.673430E+06	1.100400E+06	1.582297E+05	1.866096E+06
391	6.198514E+07	4.674377E+03	8.611507E+06	7.389493E+05	0.000000E+00	7.436237E+05	5.032041E+04	5.825723E+06	6.564068E+05	1.134119E+06	9.449379E+05
392	6.123637E+07	2.520067E+03	9.657751E+06	4.436245E+05	0.000000E+00	4.461446E+05	8.288092E+05	5.445214E+06	1.252219E+06	9.594008E+05	1.172108E+06
393	5.890050E+07	8.673706E+03	1.111772E+07	1.313383E+06	0.000000E+00	1.322057E+06	4.108009E+05	4.633911E+06	2.952560E+06	1.659862E+06	1.460583E+06
394	5.939697E+07	8.045214E+03	1.069770E+07	1.237555E+06	0.000000E+00	1.245600E+06	3.468210E+05	4.578107E+06	2.242552E+06	1.688346E+06	1.841878E+06
395	6.027966E+07	6.014586E+03	1.014976E+07	9.048270E+05	0.000000E+00	9.108416E+05	1.040463E+06	5.067552E+06	1.280715E+06	1.105546E+06	1.655487E+06
396	6.134691E+07	4.010845E+03	9.394844E+06	5.945017E+05	0.000000E+00	5.985125E+05	3.423298E+05	6.128175E+06	1.063360E+06	6.688956E+05	1.192084E+06
397	6.195142E+07	2.212099E+03	9.022948E+06	3.636852E+05	0.000000E+00	3.658973E+05	5.614810E+05	6.101887E+06	6.819670E+05	6.442810E+05	1.033332E+06
398	6.062964E+07	4.472351E+03	1.004001E+07	6.661518E+05	0.000000E+00	6.706242E+05	4.629631E+05	5.993598E+06	2.320049E+06	7.708145E+05	4.925829E+05
399	6.303136E+07	1.028207E+03	8.106853E+06	2.010339E+05	0.000000E+00	2.020621E+05	5.684735E+05	6.423646E+06	5.618748E+04	5.455215E+05	5.130248E+05
400	6.180835E+07	1.849357E+03	9.240773E+06	2.893012E+05	0.000000E+00	2.911506E+05	5.065545E+05	6.415730E+06	3.312749E+05	4.252042E+05	1.562009E+06
401	6.223629E+07	3.638154E+03	8.490455E+06	6.098835E+05	0.000000E+00	6.135217E+05	5.436386E+05	5.615156E+06	7.397588E+05	1.149959E+06	4.419427E+05
402	6.026387E+07	1.586770E+03	1.087175E+07	2.030588E+05	0.000000E+00	2.046456E+05	8.536482E+05	6.568906E+06	2.013822E+06	1.743124E+04	1.417939E+06
403	6.256039E+07	2.398431E+03	8.320873E+06	4.566093E+05	0.000000E+00	4.590077E+05	6.188014E+05	5.483938E+06	1.901129E+05	1.177669E+06	8.503519E+05
404	6.348441E+07	6.510225E+02	7.705505E+06	1.496972E+05	0.000000E+00	1.503482E+05	5.644063E+04	6.869229E+06	1.815105E+05	5.177764E+05	8.054832E+04
405	6.138942E+07	1.425762E+03	9.728483E+06	2.209398E+05	0.000000E+00	2.223656E+05	5.598505E+05	6.452103E+06	1.322703E+06	3.116810E+05	1.082145E+06
406	5.754721E+07	5.442156E+03	1.295376E+07	8.338612E+05	0.000000E+00	8.393034E+05	6.910176E+05	4.755607E+06	4.141333E+06	1.116857E+06	2.248943E+06
407	5.924391E+07	6.341323E+03	1.124452E+07	8.455016E+05	0.000000E+00	8.518429E+05	5.980403E+05	6.320276E+06	1.642969E+06	3.312071E+05	2.352024E+06
408	6.219560E+07	4.427107E+03	8.466894E+06	6.733503E+05	0.000000E+00	6.777774E+05	7.743919E+05	5.838991E+06	5.590298E+05	8.702214E+05	4.242601E+05
409	6.314125E+07	2.046992E+03	7.888136E+06	3.088348E+05	0.000000E+00	3.108818E+05	2.195748E+04	7.043040E+06	2.853711E+05	3.830887E+05	1.546789E+05
410	6.157190E+07	2.964248E+03	9.210981E+06	5.544268E+05	0.000000E+00	5.573910E+05	9.276294E+05	4.888822E+06	8.487822E+05	1.379332E+06	1.166415E+06
411	6.248859E+07	4.662144E+03	8.192139E+06	6.548785E+05	0.000000E+00	6.595406E+05	1.846986E+05	6.617470E+06	1.186385E+04	4.993723E+05	8.787341E+05
412	6.110766E+07	2.264430E+03	9.765717E+06	4.646345E+05	0.000000E+00	4.668989E+05	9.012828E+05	4.706483E+06	8.179632E+05	1.369824E+06	1.970164E+06
413	6.159096E+07	2.610038E+03	9.309030E+06	4.376690E+05	0.000000E+00	4.402790E+05	4.528434E+05	5.857847E+06	3.027695E+05	8.260213E+05	1.869549E+06
414	6.119729E+07	2.416434E+03	9.697546E+06	4.430138E+05	0.000000E+00	4.454302E+05	5.731090E+05	5.666934E+06	2.329315E+06	1.055573E+06	7.261473E+04
415	5.951957E+07	1.974679E+03	1.150445E+07	3.142768E+05	0.000000E+00	3.162515E+05	9.680173E+05	5.832104E+06	3.337856E+06	4.953307E+05	8.711455E+05
416	5.838130E+07	6.917536E+03	1.196644E+07	9.856144E+05	0.000000E+00	9.925319E+05	6.625289E+05	5.399508E+06	2.620722E+06	8.480765E+05	2.435607E+06
417	6.177492E+07	1.489516E+03	9.268700E+06	2.951618E+05	0.000000E+00	2.966513E+05	4.096137E+05	5.794278E+06	3.282006E+05	8.205256E+05	1.916082E+06
418	5.820922E+07	7.126819E+03	1.199843E+07	1.125491E+06	0.000000E+00	1.132618E+06	3.469258E+05	4.384075E+06	3.437036E+06	1.720277E+06	2.110119E+06
419	5.888387E+07	6.884641E+03	1.156186E+07	8.876549E+05	0.000000E+00	8.945395E+05	2.696181E+05	6.738971E+06	3.562582E+06	1.266137E+05	8.640792E+05
420	6.123647E+07	4.125672E+03	9.378125E+06	7.215524E+05	0.000000E+00	7.256781E+05	5.300000E+05	4.909799E+06	1.228657E+06	1.534375E+06	1.175294E+06
421	5.980434E+07	4.501018E+03	1.091743E+07	6.139978E+05	0.000000E+00	6.184988E+05	4.095044E+05	6.426015E+06	2.860664E+06	3.417557E+05	8.794865E+05
422	6.053938E+07	7.492022E+03	9.633037E+06	1.160365E+06	0.000000E+00	1.167857E+06	9.649584E+04	5.045060E+06	1.799699E+06	1.633056E+06	1.058726E+06
423	6.286532E+07	2.336772E+03	8.008917E+06	4.636951E+05	0.000000E+00	4.660319E+05	3.753612E+05	5.589205E+06	3.172952E+05	1.292185E+06	4.348703E+05
424	6.151293E+07	3.296907E+03	9.252513E+06	5.715271E+05	0.000000E+00	5.748240E+05	8.767330E+05	5.320150E+06	1.570661E+06	1.187077E+06	2.978923E+05
425	6.008854E+07	3.164811E+03	1.074374E+07	5.048150E+05	0.000000E+00	5.079798E+05	3.787846E+05	5.856865E+06	2.754013E+06	8.025168E+05	9.515636E+05
426	6.147605E+07	2.514199E+03	9.363501E+06	4.982031E+05	0.000000E+00	5.007173E+05	5.719757E+05	5.180761E+06	1.605836E+06	1.384918E+06	6.200105E+05
427	6.109741E+07	2.662228E+03	9.749447E+06	4.907561E+05	0.000000E+00	4.934183E+05	1.163863E+05	5.489618E+06	1.387880E+06	1.183557E+06	1.572006E+06
428	5.926473E+07	3.765841E+03	1.155569E+07	5.160760E+05	0.000000E+00	5.198418E+05	1.324756E+05	6.497854E+06	3.298445E+06	3.041340E+05	1.322786E+06
429	5.733278E+07	7.709005E+03	1.278338E+07	1.216404E+06	0.000000E+00	1.224113E+06	6.727026E+05	3.738038E+06	4.140836E+06	1.852896E+06	2.378905E+06
430	6.191212E+07	2.588529E+03	9.067612E+06	3.579516E+05	0.000000E+00	3.605401E+05	7.178108E+05	6.680976E+06	1.293814E+06	2.337892E+05	1.412224E+05
431	6.219709E+07	2.175636E+03	8.850761E+06	2.902462E+05	0.000000E+00	2.924218E+05	4.455119E+05	7.029502E+06	1.168344E+06	1.148957E+05	9.250725E+04
432	6.020211E+07	3.112606E+03	1.059276E+07	5.422818E+05	0.000000E+00	5.453944E+05	7.004539E+05	5.109117E+06	1.971519E+06	1.141515E+06	1.670156E+06
433	6.203814E+07	3.373435E+03	8.750386E+06	5.483700E+05	0.000000E+00	5.517434E+05	2.657757E+05	6.014430E+06	9.823866E+05	9.344714E+05	5.533222E+05
434	6.103293E+07	1.754617E+03	9.967231E+06	3.383532E+05	0.000000E+00	3.401078E+05	9.708940E+05	5.369122E+06	1.368858E+06	8.947137E+05	1.363643E+06
435	6.290862E+07	1.862672E+03	8.071454E+06	3.583385E+05	0.000000E+00	3.602012E+05	7.874910E+05	5.805034E+06	2.074592E+05	9.432632E+05	3.282070E+05
436	6.252974E+07	3.840691E+03	8.187503E+06	6.191874E+05	0.000000E+00	6.230281E+05	1.300970E+05	6.052619E+06	5.125540E+05	1.024389E+06	4.678444E+05
437	6.040124E+07	1.714593E+03	1.070555E+07	2.317606E+05	0.000000E+00	2.334752E+05	9.932836E+04	7.011003E+06	3.177906E+06	1.137857E+05	3.035294E+05
438	6.109720E+07	3.931874E+03	9.611525E+06	6.276091E+05	0.000000E+00	6.315410E+05	2.910283E+05	5.759407E+06	1.688905E+06	1.000415E+06	8.717700E+05
439	6.106704E+07	7.421930E+02	1.015105E+07	1.214322E+05	0.000000E+00	1.221744E+05	7.226865E+05	6.379127E+06	1.455301E+06	2.116304E+05	1.382310E+06
440	6.176224E+07	6.115818E+03	8.661455E+06	9.104558E+05	0.000000E+00	9.165716E+05	8.485897E+05	5.623993E+06	1.128262E+06	1.050309E+06	1.030096E+04
441	5.956046E+07	1.872506E+03	1.147490E+07	3.030389E+05	0.000000E+00	3.049114E+05	1.092769E+06	5.657119E+06	2.125266E+06	5.083400E+05	2.091403E+06
442	6.204109E+07	2.959595E+03	8.765763E+06	5.304573E+05	0.000000E+00	5.334169E+05	4.335595E+05	5.645332E+06	1.349594E+06	1.199493E+06	1.377849E+05
443	6.081574E+07	3.541409E+03	9.918718E+06	6.022657E+05	0.000000E+00	6.058071E+05	2.728298E+05	5.529317E+06	2.143567E+06	1.185531E+06	7.874734E+05
444	6.003343E+07	4.905008E+03	1.053740E+07	7.645314E+05	0.000000E+00	7.694364E+05	6.993504E+04	5.561474E+06	2.251889E+06	1.106410E+06	1.547689E+06
445	6.079578E+07	6.483238E+03	9.519356E+06	1.018646E+06	0.000000E+00	1.025129E+06	5.712703E+05	5.060140E+06	2.078805E+06	1.524865E+06	2.842753E+05
446	5.922653E+07	4.834601E+03	1.131911E+07	7.897985E+05	0.000000E+00	7.946331E+05	6.779128E+05	4.719851E+06	2.629378E+06	1.369287E+06	1.922682E+06
447	6.265855E+07	3.618211E+03	8.102387E+06	5.757083E+05	0.000000E+00	5.793265E+05	4.055846E+05	6.099575E+06	5.141619E+05	9.065038E+05	1.765618E+05
448	6.182819E+07	5.753318E+03	8.693352E+06	8.129744E+05	0.000000E+00	8.187277E+05	2.783913E+05	6.383107E+06	9.026274E+05	6.533379E+05	4.758881E+05
449	6.173485E+07	2.649925E+03	9.118044E+06	4.847322E+05	0.000000E+00	4.873821E+05	1.288454E+05	5.663503E+06	9.397769E+05	1.149198E+06	1.236721E+06
450	5.852615E+07	2.723794E+03	1.236896E+07	4.424424E+05	0.000000E+00	4.451662E+05	5.913335E+05	5.417616E+06	3.171026E+06	7.520153E+05	2.436966E+06
451	5.814392E+07	6.520926E+03	1.231545E+07	8.743844E+05	0.000000E+00	8.809053E+05	1.091176E+06	5.779637E+06	3.339964E+06	3.785541E+05	1.726117E+06
452	6.128149E+07	9.216941E+02	9.852904E+06	2.049484E+05	0.000000E+00	2.058701E+05	6.777647E+05	5.854953E+06	1.310975E+06	6.793029E+05	1.329908E+06
453	5.787829E+07	5.618882E+03	1.255384E+07	9.025231E+05	0.000000E+00	9.081420E+05	8.362346E+05	4.398740E+06	3.933324E+06	1.472975E+06	1.912571E+06
454	5.989420E+07	3.120890E+03	1.082014E+07	6.228111E+05	0.000000E+00	6.259320E+05	8.063008E+05	4.300057E+06	2.561138E+06	1.752864E+06	1.399777E+06
455	6.228131E+07	1.786974E+03	8.789039E+06	2.681376E+05	0.000000E+00	2.699246E+05	5.363339E+05	6.688642E+06	9.942570E+05	3.231379E+05	2.466685E+05
456	6.057430E+07	7.390604E+03	9.645199E+06	1.113383E+06	0.000000E+00	1.120774E+06	4.738826E+05	5.026658E+06	1.157795E+06	1.370394E+06	1.616469E+06
457	6.022441E+07	5.370771E+03	1.029094E+07	8.195478E+05	0.000000E+00	8.249186E+05	5.845227E+05	5.295291E+06	1.729014E+06	1.076243E+06	1.605873E+06
458	5.886233E+07	4.824651E+03	1.185019E+07	6.229159E+05	0.000000E+00	6.277406E+05	8.513924E+05	6.378699E+06	2.586030E+06	9.535116E+04	1.938722E+06
459	5.912030E+07	7.619090E+03	1.103415E+07	1.178195E+06	0.000000E+00	1.185814E+06	2.151857E+05	4.721105E+06	2.759118E+06	1.646517E+06	1.692226E+06
460	5.910535E+07	3.017847E+03	1.169579E+07	5.361109E+05	0.000000E+00	5.391287E+05	8.324672E+05	4.976422E+06	3.552744E+06	1.186282E+06	1.147873E+06
